 Cycle Period  Scenario      SoldDA
  1362      3         5        0.00
  1362      3         6        0.00
  1362      3         7        0.00
  1362      3         8        0.00
  1362      3         9        0.00
  1362      3        10        0.00
  1362      3        11        0.00
  1362      3        12        0.00
  1362      3        13        0.00
  1362      3        14        0.00
  1362      3        15        0.00
  1362      4         1        0.00
  1362      4         2        0.00
  1362      4         3        0.00
  1362      4         4        0.00
  1362      4         5        0.00
  1362      4         6        0.00
  1362      4         7        0.00
  1362      4         8        0.00
  1362      4         9        0.00
  1362      4        10        0.00
  1362      4        11        0.00
  1362      4        12        0.00
  1362      4        13        0.00
  1362      4        14        0.00
  1362      4        15        0.00
  1362      5         1        0.00
  1362      5         2        0.00
  1362      5         3        0.00
  1362      5         4        0.00
  1362      5         5        0.00
  1362      5         6        0.00
  1362      5         7        0.00
  1362      5         8        0.00
  1362      5         9        0.00
  1362      5        10        0.00
  1362      5        11        0.00
  1362      5        12        0.00
  1362      5        13        0.00
  1362      5        14        0.00
  1362      5        15        0.00
  1362      6         1        0.00
  1362      6         2        0.00
  1362      6         3        0.00
  1362      6         4        0.00
  1362      6         5        0.00
  1362      6         6        0.00
  1362      6         7        0.00
  1362      6         8        0.00
  1362      6         9        0.00
  1362      6        10        0.00
  1362      6        11        0.00
  1362      6        12        0.00
  1362      6        13        0.00
  1362      6        14        0.00
  1362      6        15        0.00
  1362      7         1        0.00
  1362      7         2        0.00
  1362      7         3        0.00
  1362      7         4        0.00
  1362      7         5        0.00
  1362      7         6        0.00
  1362      7         7        0.00
  1362      7         8        0.00
  1362      7         9        0.00
  1362      7        10        0.00
  1362      7        11        0.00
  1362      7        12        0.00
  1362      7        13        0.00
  1362      7        14        0.00
  1362      7        15        0.00
  1362      8         1       64.10
  1362      8         2       64.10
  1362      8         3       64.10
  1362      8         4       64.10
  1362      8         5       64.10
  1362      8         6       64.10
  1362      8         7       64.10
  1362      8         8       64.10
  1362      8         9       64.10
  1362      8        10       64.10
  1362      8        11       64.10
  1362      8        12       64.10
  1362      8        13       64.10
  1362      8        14       64.10
  1362      8        15       64.10
  1362      9         1       67.17
  1362      9         2       67.17
  1362      9         3       67.17
  1362      9         4       67.17
  1362      9         5       67.17
  1362      9         6       67.17
  1362      9         7       67.17
  1362      9         8       67.17
  1362      9         9       67.17
  1362      9        10       67.17
  1362      9        11       67.17
  1362      9        12       67.17
  1362      9        13       67.17
  1362      9        14       67.17
  1362      9        15       67.17
  1362     10         1      100.58
  1362     10         2      100.58
  1362     10         3      100.58
  1362     10         4      100.58
  1362     10         5      100.58
  1362     10         6      100.58
  1362     10         7      100.58
  1362     10         8      100.58
  1362     10         9      100.58
  1362     10        10      100.58
  1362     10        11      100.58
  1362     10        12      100.58
  1362     10        13      100.58
  1362     10        14      100.58
  1362     10        15      100.58
  1362     11         1       91.02
  1362     11         2       91.02
  1362     11         3       91.02
  1362     11         4       91.02
  1362     11         5       91.02
  1362     11         6       91.02
  1362     11         7       91.02
  1362     11         8       91.02
  1362     11         9       91.02
  1362     11        10       91.02
  1362     11        11       91.02
  1362     11        12       91.02
  1362     11        13       91.02
  1362     11        14       91.02
  1362     11        15       91.02
  1365      1         1        0.00
  1365      1         2        0.00
  1365      1         3        0.00
  1365      1         4        0.00
  1365      1         5        0.00
  1365      1         6        0.00
  1365      1         7        0.00
  1365      1         8        0.00
  1365      1         9        0.00
  1365      1        10        0.00
  1365      1        11        0.00
  1365      1        12        0.00
  1365      1        13        0.00
  1365      1        14        0.00
  1365      1        15        0.00
  1365      2         1        0.00
  1365      2         2        0.00
  1365      2         3        0.00
  1365      2         4        0.00
  1365      2         5        0.00
  1365      2         6        0.00
  1365      2         7        0.00
  1365      2         8        0.00
  1365      2         9        0.00
  1365      2        10        0.00
  1365      2        11        0.00
  1365      2        12        0.00
  1365      2        13        0.00
  1365      2        14        0.00
  1365      2        15        0.00
  1365      3         1        0.00
  1365      3         2        0.00
  1365      3         3        0.00
  1365      3         4        0.00
  1365      3         5        0.00
  1365      3         6        0.00
  1365      3         7        0.00
  1365      3         8        0.00
  1365      3         9        0.00
  1365      3        10        0.00
  1365      3        11        0.00
  1365      3        12        0.00
  1365      3        13        0.00
  1365      3        14        0.00
  1365      3        15        0.00
  1365      4         1        0.00
  1365      4         2        0.00
  1365      4         3        0.00
  1365      4         4        0.00
  1365      4         5        0.00
  1365      4         6        0.00
  1365      4         7        0.00
  1365      4         8        0.00
  1365      4         9        0.00
  1365      4        10        0.00
  1365      4        11        0.00
  1365      4        12        0.00
  1365      4        13        0.00
  1365      4        14        0.00
  1365      4        15        0.00
  1365      5         1        0.00
  1365      5         2        0.00
  1365      5         3        0.00
  1365      5         4        0.00
  1365      5         5        0.00
  1365      5         6        0.00
  1365      5         7        0.00
  1365      5         8        0.00
  1365      5         9        0.00
  1365      5        10        0.00
  1365      5        11        0.00
  1365      5        12        0.00
  1365      5        13        0.00
  1365      5        14        0.00
  1365      5        15        0.00
  1365      6         1        0.00
  1365      6         2        0.00
  1365      6         3        0.00
  1365      6         4        0.00
  1365      6         5        0.00
  1365      6         6        0.00
  1365      6         7        0.00
  1365      6         8        0.00
  1365      6         9        0.00
  1365      6        10        0.00
  1365      6        11        0.00
  1365      6        12        0.00
  1365      6        13        0.00
  1365      6        14        0.00
  1365      6        15        0.00
  1365      7         1        0.00
  1365      7         2        0.00
  1365      7         3        0.00
  1365      7         4        0.00
  1365      7         5        0.00
  1365      7         6        0.00
  1365      7         7        0.00
  1365      7         8        0.00
  1365      7         9        0.00
  1365      7        10        0.00
  1365      7        11        0.00
  1365      7        12        0.00
  1365      7        13        0.00
  1365      7        14        0.00
  1365      7        15        0.00
  1365      8         1       62.05
  1365      8         2       62.05
  1365      8         3       62.05
  1365      8         4       62.05
  1365      8         5       62.05
  1365      8         6       62.05
  1365      8         7       62.05
  1365      8         8       62.05
  1365      8         9       62.05
  1365      8        10       62.05
  1365      8        11       62.05
  1365      8        12       62.05
  1365      8        13       62.05
  1365      8        14       62.05
  1365      8        15       62.05
  1365      9         1       60.26
  1365      9         2       60.26
  1365      9         3       60.26
  1365      9         4       60.26
  1365      9         5       60.26
  1365      9         6       60.26
  1365      9         7       60.26
  1365      9         8       60.26
  1365      9         9       60.26
  1365      9        10       60.26
  1365      9        11       60.26
  1365      9        12       60.26
  1365      9        13       60.26
  1365      9        14       60.26
  1365      9        15       60.26
  1365     10         1       97.83
  1365     10         2       97.83
  1365     10         3       97.83
  1365     10         4       97.83
  1365     10         5       97.83
  1365     10         6       97.83
  1365     10         7       97.83
  1365     10         8       97.83
  1365     10         9       97.83
  1365     10        10       97.83
  1365     10        11       97.83
  1365     10        12       97.83
  1365     10        13       97.83
  1365     10        14       97.83
  1365     10        15       97.83
  1365     11         1       88.25
  1365     11         2       88.25
  1365     11         3       88.25
  1365     11         4       88.25
  1365     11         5       88.25
  1365     11         6       88.25
  1365     11         7       88.25
  1365     11         8       88.25
  1365     11         9       88.25
  1365     11        10       88.25
  1365     11        11       88.25
  1365     11        12       88.25
  1365     11        13       88.25
  1365     11        14       88.25
  1365     11        15       88.25
  1368      1         1        0.00
  1368      1         2        0.00
  1368      1         3        0.00
  1368      1         4        0.00
  1368      1         5        0.00
  1368      1         6        0.00
  1368      1         7        0.00
  1368      1         8        0.00
  1368      1         9        0.00
  1368      1        10        0.00
  1368      1        11        0.00
  1368      1        12        0.00
  1368      1        13        0.00
  1368      1        14        0.00
  1368      1        15        0.00
  1368      2         1        0.00
  1368      2         2        0.00
  1368      2         3        0.00
  1368      2         4        0.00
  1368      2         5        0.00
  1368      2         6        0.00
  1368      2         7        0.00
  1368      2         8        0.00
  1368      2         9        0.00
  1368      2        10        0.00
  1368      2        11        0.00
  1368      2        12        0.00
  1368      2        13        0.00
  1368      2        14        0.00
  1368      2        15        0.00
  1368      3         1        0.00
  1368      3         2        0.00
  1368      3         3        0.00
  1368      3         4        0.00
  1368      3         5        0.00
  1368      3         6        0.00
  1368      3         7        0.00
  1368      3         8        0.00
  1368      3         9        0.00
  1368      3        10        0.00
  1368      3        11        0.00
  1368      3        12        0.00
  1368      3        13        0.00
  1368      3        14        0.00
  1368      3        15        0.00
  1368      4         1        0.00
  1368      4         2        0.00
  1368      4         3        0.00
  1368      4         4        0.00
  1368      4         5        0.00
  1368      4         6        0.00
  1368      4         7        0.00
  1368      4         8        0.00
  1368      4         9        0.00
  1368      4        10        0.00
  1368      4        11        0.00
  1368      4        12        0.00
  1368      4        13        0.00
  1368      4        14        0.00
  1368      4        15        0.00
  1368      5         1        0.00
  1368      5         2        0.00
  1368      5         3        0.00
  1368      5         4        0.00
  1368      5         5        0.00
  1368      5         6        0.00
  1368      5         7        0.00
  1368      5         8        0.00
  1368      5         9        0.00
  1368      5        10        0.00
  1368      5        11        0.00
  1368      5        12        0.00
  1368      5        13        0.00
  1368      5        14        0.00
  1368      5        15        0.00
  1368      6         1        0.00
  1368      6         2        0.00
  1368      6         3        0.00
  1368      6         4        0.00
  1368      6         5        0.00
  1368      6         6        0.00
  1368      6         7        0.00
  1368      6         8        0.00
  1368      6         9        0.00
  1368      6        10        0.00
  1368      6        11        0.00
  1368      6        12        0.00
  1368      6        13        0.00
  1368      6        14        0.00
  1368      6        15        0.00
  1368      7         1        0.00
  1368      7         2        0.00
  1368      7         3        0.00
  1368      7         4        0.00
  1368      7         5        0.00
  1368      7         6        0.00
  1368      7         7        0.00
  1368      7         8        0.00
  1368      7         9        0.00
  1368      7        10        0.00
  1368      7        11        0.00
  1368      7        12        0.00
  1368      7        13        0.00
  1368      7        14        0.00
  1368      7        15        0.00
  1368      8         1       57.22
  1368      8         2       57.22
  1368      8         3       57.22
  1368      8         4       57.22
  1368      8         5       57.22
  1368      8         6       57.22
  1368      8         7       57.22
  1368      8         8       57.22
  1368      8         9       57.22
  1368      8        10       57.22
  1368      8        11       57.22
  1368      8        12       57.22
  1368      8        13       57.22
  1368      8        14       57.22
  1368      8        15       57.22
  1368      9         1       56.30
  1368      9         2       56.30
  1368      9         3       56.30
  1368      9         4       56.30
  1368      9         5       56.30
  1368      9         6       56.30
  1368      9         7       56.30
  1368      9         8       56.30
  1368      9         9       56.30
  1368      9        10       56.30
  1368      9        11       56.30
  1368      9        12       56.30
  1368      9        13       56.30
  1368      9        14       56.30
  1368      9        15       56.30
  1368     10         1       84.27
  1368     10         2       84.27
  1368     10         3       84.27
  1368     10         4       84.27
  1368     10         5       84.27
  1368     10         6       84.27
  1368     10         7       84.27
  1368     10         8       84.27
  1368     10         9       84.27
  1368     10        10       84.27
  1368     10        11       84.27
  1368     10        12       84.27
  1368     10        13       84.27
  1368     10        14       84.27
  1368     10        15       84.27
  1368     11         1       74.86
  1368     11         2       74.86
  1368     11         3       74.86
  1368     11         4       74.86
  1368     11         5       74.86
  1368     11         6       74.86
  1368     11         7       74.86
  1368     11         8       74.86
  1368     11         9       74.86
  1368     11        10       74.86
  1368     11        11       74.86
  1368     11        12       74.86
  1368     11        13       74.86
  1368     11        14       74.86
  1368     11        15       74.86
  1371      1         1        0.00
  1371      1         2        0.00
  1371      1         3        0.00
  1371      1         4        0.00
  1371      1         5        0.00
  1371      1         6        0.00
  1371      1         7        0.00
  1371      1         8        0.00
  1371      1         9        0.00
  1371      1        10        0.00
  1371      1        11        0.00
  1371      1        12        0.00
  1371      1        13        0.00
  1371      1        14        0.00
  1371      1        15        0.00
  1371      2         1        0.00
  1371      2         2        0.00
  1371      2         3        0.00
  1371      2         4        0.00
  1371      2         5        0.00
  1371      2         6        0.00
  1371      2         7        0.00
  1371      2         8        0.00
  1371      2         9        0.00
  1371      2        10        0.00
  1371      2        11        0.00
  1371      2        12        0.00
  1371      2        13        0.00
  1371      2        14        0.00
  1371      2        15        0.00
  1371      3         1        0.00
  1371      3         2        0.00
  1371      3         3        0.00
  1371      3         4        0.00
  1371      3         5        0.00
  1371      3         6        0.00
  1371      3         7        0.00
  1371      3         8        0.00
  1371      3         9        0.00
  1371      3        10        0.00
  1371      3        11        0.00
  1371      3        12        0.00
  1371      3        13        0.00
  1371      3        14        0.00
  1371      3        15        0.00
  1371      4         1        0.00
  1371      4         2        0.00
  1371      4         3        0.00
  1371      4         4        0.00
  1371      4         5        0.00
  1371      4         6        0.00
  1371      4         7        0.00
  1371      4         8        0.00
  1371      4         9        0.00
  1371      4        10        0.00
  1371      4        11        0.00
  1371      4        12        0.00
  1371      4        13        0.00
  1371      4        14        0.00
  1371      4        15        0.00
  1371      5         1        0.00
  1371      5         2        0.00
  1371      5         3        0.00
  1371      5         4        0.00
  1371      5         5        0.00
  1371      5         6        0.00
  1371      5         7        0.00
  1371      5         8        0.00
  1371      5         9        0.00
  1371      5        10        0.00
  1371      5        11        0.00
  1371      5        12        0.00
  1371      5        13        0.00
  1371      5        14        0.00
  1371      5        15        0.00
  1371      6         1        0.00
  1371      6         2        0.00
  1371      6         3        0.00
  1371      6         4        0.00
  1371      6         5        0.00
  1371      6         6        0.00
  1371      6         7        0.00
  1371      6         8        0.00
  1371      6         9        0.00
  1371      6        10        0.00
  1371      6        11        0.00
  1371      6        12        0.00
  1371      6        13        0.00
  1371      6        14        0.00
  1371      6        15        0.00
  1371      7         1        0.00
  1371      7         2        0.00
  1371      7         3        0.00
  1371      7         4        0.00
  1371      7         5        0.00
  1371      7         6        0.00
  1371      7         7        0.00
  1371      7         8        0.00
  1371      7         9        0.00
  1371      7        10        0.00
  1371      7        11        0.00
  1371      7        12        0.00
  1371      7        13        0.00
  1371      7        14        0.00
  1371      7        15        0.00
  1371      8         1       51.34
  1371      8         2       51.34
  1371      8         3       51.34
  1371      8         4       51.34
  1371      8         5       51.34
  1371      8         6       51.34
  1371      8         7       51.34
  1371      8         8       51.34
  1371      8         9       51.34
  1371      8        10       51.34
  1371      8        11       51.34
  1371      8        12       51.34
  1371      8        13       51.34
  1371      8        14       51.34
  1371      8        15       51.34
  1371      9         1       51.79
  1371      9         2       51.79
  1371      9         3       51.79
  1371      9         4       51.79
  1371      9         5       51.79
  1371      9         6       51.79
  1371      9         7       51.79
  1371      9         8       51.79
  1371      9         9       51.79
  1371      9        10       51.79
  1371      9        11       51.79
  1371      9        12       51.79
  1371      9        13       51.79
  1371      9        14       51.79
  1371      9        15       51.79
  1371     10         1       50.99
  1371     10         2       50.99
  1371     10         3       50.99
  1371     10         4       50.99
  1371     10         5       50.99
  1371     10         6       50.99
  1371     10         7       50.99
  1371     10         8       50.99
  1371     10         9       50.99
  1371     10        10       50.99
  1371     10        11       50.99
  1371     10        12       50.99
  1371     10        13       50.99
  1371     10        14       50.99
  1371     10        15       50.99
  1371     11         1       48.35
  1371     11         2       48.35
  1371     11         3       48.35
  1371     11         4       48.35
  1371     11         5       48.35
  1371     11         6       48.35
  1371     11         7       48.35
  1371     11         8       48.35
  1371     11         9       48.35
  1371     11        10       48.35
  1371     11        11       48.35
  1371     11        12       48.35
  1371     11        13       48.35
  1371     11        14       48.35
  1371     11        15       48.35
  1374      1         1        0.00
  1374      1         2        0.00
  1374      1         3        0.00
  1374      1         4        0.00
  1374      1         5        0.00
  1374      1         6        0.00
  1374      1         7        0.00
  1374      1         8        0.00
  1374      1         9        0.00
  1374      1        10        0.00
  1374      1        11        0.00
  1374      1        12        0.00
  1374      1        13        0.00
  1374      1        14        0.00
  1374      1        15        0.00
  1374      2         1        0.00
  1374      2         2        0.00
  1374      2         3        0.00
  1374      2         4        0.00
  1374      2         5        0.00
  1374      2         6        0.00
  1374      2         7        0.00
  1374      2         8        0.00
  1374      2         9        0.00
  1374      2        10        0.00
  1374      2        11        0.00
  1374      2        12        0.00
  1374      2        13        0.00
  1374      2        14        0.00
  1374      2        15        0.00
  1374      3         1        0.00
  1374      3         2        0.00
  1374      3         3        0.00
  1374      3         4        0.00
  1374      3         5        0.00
  1374      3         6        0.00
  1374      3         7        0.00
  1374      3         8        0.00
  1374      3         9        0.00
  1374      3        10        0.00
  1374      3        11        0.00
  1374      3        12        0.00
  1374      3        13        0.00
  1374      3        14        0.00
  1374      3        15        0.00
  1374      4         1        0.00
  1374      4         2        0.00
  1374      4         3        0.00
  1374      4         4        0.00
  1374      4         5        0.00
  1374      4         6        0.00
  1374      4         7        0.00
  1374      4         8        0.00
  1374      4         9        0.00
  1374      4        10        0.00
  1374      4        11        0.00
  1374      4        12        0.00
  1374      4        13        0.00
  1374      4        14        0.00
  1374      4        15        0.00
  1374      5         1        0.00
  1374      5         2        0.00
  1374      5         3        0.00
  1374      5         4        0.00
  1374      5         5        0.00
  1374      5         6        0.00
  1374      5         7        0.00
  1374      5         8        0.00
  1374      5         9        0.00
  1374      5        10        0.00
  1374      5        11        0.00
  1374      5        12        0.00
  1374      5        13        0.00
  1374      5        14        0.00
  1374      5        15        0.00
  1374      6         1        0.00
  1374      6         2        0.00
  1374      6         3        0.00
  1374      6         4        0.00
  1374      6         5        0.00
  1374      6         6        0.00
  1374      6         7        0.00
  1374      6         8        0.00
  1374      6         9        0.00
  1374      6        10        0.00
  1374      6        11        0.00
  1374      6        12        0.00
  1374      6        13        0.00
  1374      6        14        0.00
  1374      6        15        0.00
  1374      7         1       18.07
  1374      7         2       17.71
  1374      7         3       24.14
  1374      7         4       16.97
  1374      7         5       29.92
  1374      7         6       15.56
  1374      7         7       15.17
  1374      7         8       18.50
  1374      7         9       18.07
  1374      7        10       15.67
  1374      7        11       29.77
  1374      7        12       16.17
  1374      7        13       16.90
  1374      7        14       15.97
  1374      7        15       15.20
  1374      8         1       33.46
  1374      8         2       29.21
  1374      8         3       22.00
  1374      8         4       33.20
  1374      8         5       18.76
  1374      8         6       25.75
  1374      8         7       18.86
  1374      8         8       17.71
  1374      8         9       33.46
  1374      8        10       30.10
  1374      8        11       19.00
  1374      8        12       33.00
  1374      8        13       33.47
  1374      8        14       33.00
  1374      8        15       19.01
  1374      9         1       41.92
  1374      9         2       42.07
  1374      9         3       42.29
  1374      9         4       41.94
  1374      9         5       40.77
  1374      9         6       42.18
  1374      9         7       41.03
  1374      9         8       37.90
  1374      9         9       41.92
  1374      9        10       42.04
  1374      9        11       41.41
  1374      9        12       41.96
  1374      9        13       41.92
  1374      9        14       41.96
  1374      9        15       41.46
  1374     10         1       39.99
  1374     10         2       39.30
  1374     10         3       38.95
  1374     10         4       40.08
  1374     10         5       40.27
  1374     10         6       38.94
  1374     10         7       44.60
  1374     10         8       43.33
  1374     10         9       39.99
  1374     10        10       39.77
  1374     10        11       38.53
  1374     10        12       39.44
  1374     10        13       40.27
  1374     10        14       40.27
  1374     10        15       38.59
  1374     11         1       36.97
  1374     11         2       36.24
  1374     11         3       35.68
  1374     11         4       36.97
  1374     11         5       36.97
  1374     11         6       35.79
  1374     11         7       41.21
  1374     11         8       39.96
  1374     11         9       36.97
  1374     11        10       36.81
  1374     11        11       35.28
  1374     11        12       36.41
  1374     11        13       36.97
  1374     11        14       36.97
  1374     11        15       35.33
  1377      1         1        0.00
  1377      1         2        0.00
  1377      1         3        0.00
  1377      1         4        0.00
  1377      1         5        0.00
  1377      1         6        0.00
  1377      1         7        0.00
  1377      1         8        0.00
  1377      1         9        0.00
  1377      1        10        0.00
  1377      1        11        0.00
  1377      1        12        0.00
  1377      1        13        0.00
  1377      1        14        0.00
  1377      1        15        0.00
  1377      2         1        0.00
  1377      2         2        0.00
  1377      2         3        0.00
  1377      2         4        0.00
  1377      2         5        0.00
  1377      2         6        0.00
  1377      2         7        0.00
  1377      2         8        0.00
  1377      2         9        0.00
  1377      2        10        0.00
  1377      2        11        0.00
  1377      2        12        0.00
  1377      2        13        0.00
  1377      2        14        0.00
  1377      2        15        0.00
  1377      3         1        0.00
  1377      3         2        0.00
  1377      3         3        0.00
  1377      3         4        0.00
  1377      3         5        0.00
  1377      3         6        0.00
  1377      3         7        0.00
  1377      3         8        0.00
  1377      3         9        0.00
  1377      3        10        0.00
  1377      3        11        0.00
  1377      3        12        0.00
  1377      3        13        0.00
  1377      3        14        0.00
  1377      3        15        0.00
  1377      4         1        0.00
  1377      4         2        0.00
  1377      4         3        0.00
  1377      4         4        0.00
  1377      4         5        0.00
  1377      4         6        0.00
  1377      4         7        0.00
  1377      4         8        0.00
  1377      4         9        0.00
  1377      4        10        0.00
  1377      4        11        0.00
  1377      4        12        0.00
  1377      4        13        0.00
  1377      4        14        0.00
  1377      4        15        0.00
  1377      5         1        0.00
  1377      5         2        0.00
  1377      5         3        0.00
  1377      5         4        0.00
  1377      5         5        0.00
  1377      5         6        0.00
  1377      5         7        0.00
  1377      5         8        0.00
  1377      5         9        0.00
  1377      5        10        0.00
  1377      5        11        0.00
  1377      5        12        0.00
  1377      5        13        0.00
  1377      5        14        0.00
  1377      5        15        0.00
  1377      6         1        0.00
  1377      6         2        0.00
  1377      6         3        0.00
  1377      6         4        0.00
  1377      6         5        0.00
  1377      6         6        0.00
  1377      6         7        0.00
  1377      6         8        0.00
  1377      6         9        0.00
  1377      6        10        0.00
  1377      6        11        0.00
  1377      6        12        0.00
  1377      6        13        0.00
  1377      6        14        0.00
  1377      6        15        0.00
  1377      7         1        0.00
  1377      7         2        0.00
  1377      7         3        0.00
  1377      7         4        0.00
  1377      7         5        0.00
  1377      7         6        0.00
  1377      7         7        0.00
  1377      7         8        0.00
  1377      7         9        0.00
  1377      7        10        0.00
  1377      7        11        0.00
  1377      7        12        0.00
  1377      7        13        0.00
  1377      7        14        0.00
  1377      7        15        0.00
  1377      8         1        0.00
  1377      8         2        0.00
  1377      8         3        0.00
  1377      8         4        0.00
  1377      8         5        0.00
  1377      8         6        0.00
  1377      8         7        0.00
  1377      8         8        0.00
  1377      8         9        0.00
  1377      8        10        0.00
  1377      8        11        0.00
  1377      8        12        0.00
  1377      8        13        0.00
  1377      8        14        0.00
  1377      8        15        0.00
  1377      9         1       47.11
  1377      9         2       47.11
  1377      9         3       47.11
  1377      9         4       47.11
  1377      9         5       47.11
  1377      9         6       47.11
  1377      9         7       47.11
  1377      9         8       47.11
  1377      9         9       47.11
  1377      9        10       47.11
  1377      9        11       47.11
  1377      9        12       47.11
  1377      9        13       47.11
  1377      9        14       47.11
  1377      9        15       47.11
  1377     10         1       44.39
  1377     10         2       40.25
  1377     10         3       44.15
  1377     10         4       44.39
  1377     10         5       44.39
  1377     10         6       40.10
  1377     10         7       44.39
  1377     10         8       40.76
  1377     10         9       41.07
  1377     10        10       44.39
  1377     10        11       43.32
  1377     10        12       44.39
  1377     10        13       43.05
  1377     10        14       40.80
  1377     10        15       40.76
  1377     11         1       40.34
  1377     11         2       40.34
  1377     11         3       40.34
  1377     11         4       40.34
  1377     11         5       40.34
  1377     11         6       40.34
  1377     11         7       40.34
  1377     11         8       40.34
  1377     11         9       40.34
  1377     11        10       40.34
  1377     11        11       40.34
  1377     11        12       40.34
  1377     11        13       40.34
  1377     11        14       40.34
  1377     11        15       40.34
  1380      1         1        0.00
  1380      1         2        0.00
  1380      1         3        0.00
  1380      1         4        0.00
  1380      1         5        0.00
  1380      1         6        0.00
  1380      1         7        0.00
  1380      1         8        0.00
  1380      1         9        0.00
  1380      1        10        0.00
  1380      1        11        0.00
  1380      1        12        0.00
  1380      1        13        0.00
  1380      1        14        0.00
  1380      1        15        0.00
  1380      2         1        0.00
  1380      2         2        0.00
  1380      2         3        0.00
  1380      2         4        0.00
  1380      2         5        0.00
  1380      2         6        0.00
  1380      2         7        0.00
  1380      2         8        0.00
  1380      2         9        0.00
  1380      2        10        0.00
  1380      2        11        0.00
  1380      2        12        0.00
  1380      2        13        0.00
  1380      2        14        0.00
  1380      2        15        0.00
  1380      3         1        0.00
  1380      3         2        0.00
  1380      3         3        0.00
  1380      3         4        0.00
  1380      3         5        0.00
  1380      3         6        0.00
  1380      3         7        0.00
  1380      3         8        0.00
  1380      3         9        0.00
  1380      3        10        0.00
  1380      3        11        0.00
  1380      3        12        0.00
  1380      3        13        0.00
  1380      3        14        0.00
  1380      3        15        0.00
  1380      4         1        0.00
  1380      4         2        0.00
  1380      4         3        0.00
  1380      4         4        0.00
  1380      4         5        0.00
  1380      4         6        0.00
  1380      4         7        0.00
  1380      4         8        0.00
  1380      4         9        0.00
  1380      4        10        0.00
  1380      4        11        0.00
  1380      4        12        0.00
  1380      4        13        0.00
  1380      4        14        0.00
  1380      4        15        0.00
  1380      5         1        0.00
  1380      5         2        0.00
  1380      5         3        0.00
  1380      5         4        0.00
  1380      5         5        0.00
  1380      5         6        0.00
  1380      5         7        0.00
  1380      5         8        0.00
  1380      5         9        0.00
  1380      5        10        0.00
  1380      5        11        0.00
  1380      5        12        0.00
  1380      5        13        0.00
  1380      5        14        0.00
  1380      5        15        0.00
  1380      6         1        0.00
  1380      6         2        0.00
  1380      6         3        0.00
  1380      6         4        0.00
  1380      6         5        0.00
  1380      6         6        0.00
  1380      6         7        0.00
  1380      6         8        0.00
  1380      6         9        0.00
  1380      6        10        0.00
  1380      6        11        0.00
  1380      6        12        0.00
  1380      6        13        0.00
  1380      6        14        0.00
  1380      6        15        0.00
  1380      7         1        0.00
  1380      7         2        0.00
  1380      7         3        0.00
  1380      7         4        0.00
  1380      7         5        0.00
  1380      7         6        0.00
  1380      7         7        0.00
  1380      7         8        0.00
  1380      7         9        0.00
  1380      7        10        0.00
  1380      7        11        0.00
  1380      7        12        0.00
  1380      7        13        0.00
  1380      7        14        0.00
  1380      7        15        0.00
  1380      8         1        0.00
  1380      8         2        0.00
  1380      8         3        0.00
  1380      8         4        0.00
  1380      8         5        0.00
  1380      8         6        0.00
  1380      8         7        0.00
  1380      8         8        0.00
  1380      8         9        0.00
  1380      8        10        0.00
  1380      8        11        0.00
  1380      8        12        0.00
  1380      8        13        0.00
  1380      8        14        0.00
  1380      8        15        0.00
  1380      9         1        0.00
  1380      9         2        0.00
  1380      9         3        0.00
  1380      9         4        0.00
  1380      9         5        0.00
  1380      9         6        0.00
  1380      9         7        0.00
  1380      9         8        0.00
  1380      9         9        0.00
  1380      9        10        0.00
  1380      9        11        0.00
  1380      9        12        0.00
  1380      9        13        0.00
  1380      9        14        0.00
  1380      9        15        0.00
  1380     10         1        0.00
  1380     10         2        0.00
  1380     10         3        0.00
  1380     10         4        0.00
  1380     10         5        0.00
  1380     10         6        0.00
  1380     10         7        0.00
  1380     10         8        0.00
  1380     10         9        0.00
  1380     10        10        0.00
  1380     10        11        0.00
  1380     10        12        0.00
  1380     10        13        0.00
  1380     10        14        0.00
  1380     10        15        0.00
  1380     11         1        0.00
  1380     11         2        0.00
  1380     11         3        0.00
  1380     11         4        0.00
  1380     11         5        0.00
  1380     11         6        0.00
  1380     11         7        0.00
  1380     11         8        0.00
  1380     11         9        0.00
  1380     11        10        0.00
  1380     11        11        0.00
  1380     11        12        0.00
  1380     11        13        0.00
  1380     11        14        0.00
  1380     11        15        0.00
  1383      1         1        0.00
  1383      1         2        0.00
  1383      1         3        0.00
  1383      1         4        0.00
  1383      1         5        0.00
  1383      1         6        0.00
  1383      1         7        0.00
  1383      1         8        0.00
  1383      1         9        0.00
  1383      1        10        0.00
  1383      1        11        0.00
  1383      1        12        0.00
  1383      1        13        0.00
  1383      1        14        0.00
  1383      1        15        0.00
  1383      2         1        0.00
  1383      2         2        0.00
  1383      2         3        0.00
  1383      2         4        0.00
  1383      2         5        0.00
  1383      2         6        0.00
  1383      2         7        0.00
  1383      2         8        0.00
  1383      2         9        0.00
  1383      2        10        0.00
  1383      2        11        0.00
  1383      2        12        0.00
  1383      2        13        0.00
  1383      2        14        0.00
  1383      2        15        0.00
  1383      3         1        0.00
  1383      3         2        0.00
  1383      3         3        0.00
  1383      3         4        0.00
  1383      3         5        0.00
  1383      3         6        0.00
  1383      3         7        0.00
  1383      3         8        0.00
  1383      3         9        0.00
  1383      3        10        0.00
  1383      3        11        0.00
  1383      3        12        0.00
  1383      3        13        0.00
  1383      3        14        0.00
