 Cycle Period  Scenario   Power Gen   #Turbines
   648      8        13        0.00           0
   648      8        14        0.00           0
   648      8        15        0.00           0
   648      9         1        0.00           0
   648      9         2        0.00           0
   648      9         3        0.00           0
   648      9         4        0.00           0
   648      9         5        0.00           0
   648      9         6        0.00           0
   648      9         7        0.00           0
   648      9         8        0.00           0
   648      9         9        0.00           0
   648      9        10        0.00           0
   648      9        11        0.00           0
   648      9        12        0.00           0
   648      9        13        0.00           0
   648      9        14        0.00           0
   648      9        15        0.00           0
   648     10         1       67.46           2
   648     10         2       67.46           2
   648     10         3       67.46           2
   648     10         4       33.73           1
   648     10         5       67.46           2
   648     10         6       60.23           2
   648     10         7       33.73           1
   648     10         8       67.46           2
   648     10         9       33.73           1
   648     10        10       67.46           2
   648     10        11       67.46           2
   648     10        12       12.58           1
   648     10        13       67.46           2
   648     10        14       67.46           2
   648     10        15       36.51           2
   648     11         1       54.29           2
   648     11         2       54.29           2
   648     11         3       54.29           2
   648     11         4       65.12           2
   648     11         5       54.29           2
   648     11         6       56.42           2
   648     11         7       65.12           2
   648     11         8       54.29           2
   648     11         9       65.12           2
   648     11        10       54.29           2
   648     11        11       54.29           2
   648     11        12       35.27           1
   648     11        13       54.29           2
   648     11        14       54.29           2
   648     11        15       63.41           2
   648     12         1       40.07           2
   648     12         2       28.07           2
   648     12         3       28.68           2
   648     12         4       49.22           2
   648     12         5       16.08           2
   648     12         6       41.74           2
   648     12         7       49.22           2
   648     12         8       40.07           2
   648     12         9       49.22           2
   648     12        10       40.07           2
   648     12        11       40.07           2
   648     12        12       66.13           2
   648     12        13       40.07           2
   648     12        14       40.07           2
   648     12        15       47.25           2
  1111      1         1        0.00           0
  1111      1         2        0.00           0
  1111      1         3        0.00           0
  1111      1         4        0.00           0
  1111      1         5        0.00           0
  1111      1         6        0.00           0
  1111      1         7        0.00           0
  1111      1         8        0.00           0
  1111      1         9        0.00           0
  1111      1        10        0.00           0
  1111      1        11        0.00           0
  1111      1        12        0.00           0
  1111      1        13        0.00           0
  1111      1        14        0.00           0
  1111      1        15        0.00           0
  1111      2         1        0.00           0
  1111      2         2        0.00           0
  1111      2         3        0.00           0
  1111      2         4        0.00           0
  1111      2         5        0.00           0
  1111      2         6        0.00           0
  1111      2         7        0.00           0
  1111      2         8        0.00           0
  1111      2         9        0.00           0
  1111      2        10        0.00           0
  1111      2        11        0.00           0
  1111      2        12        0.00           0
  1111      2        13        0.00           0
  1111      2        14        0.00           0
  1111      2        15        0.00           0
  1111      3         1        0.00           0
  1111      3         2        0.00           0
  1111      3         3        0.00           0
  1111      3         4        0.00           0
  1111      3         5        0.00           0
  1111      3         6        0.00           0
  1111      3         7        0.00           0
  1111      3         8        0.00           0
  1111      3         9        0.00           0
  1111      3        10        0.00           0
  1111      3        11        0.00           0
  1111      3        12        0.00           0
  1111      3        13        0.00           0
  1111      3        14        0.00           0
  1111      3        15        0.00           0
  1111      4         1        0.00           0
  1111      4         2        0.00           0
  1111      4         3        0.00           0
  1111      4         4        0.00           0
  1111      4         5        0.00           0
  1111      4         6        0.00           0
  1111      4         7        0.00           0
  1111      4         8        0.00           0
  1111      4         9        0.00           0
  1111      4        10        0.00           0
  1111      4        11        0.00           0
  1111      4        12        0.00           0
  1111      4        13        0.00           0
  1111      4        14        0.00           0
  1111      4        15        0.00           0
  1111      5         1        0.00           0
  1111      5         2        0.00           0
  1111      5         3        0.00           0
  1111      5         4        0.00           0
  1111      5         5        0.00           0
  1111      5         6        0.00           0
  1111      5         7        0.00           0
  1111      5         8        0.00           0
  1111      5         9        0.00           0
  1111      5        10        0.00           0
  1111      5        11        0.00           0
  1111      5        12        0.00           0
  1111      5        13        0.00           0
  1111      5        14        0.00           0
  1111      5        15        0.00           0
  1111      6         1        0.00           0
  1111      6         2        0.00           0
  1111      6         3        0.00           0
  1111      6         4        0.00           0
  1111      6         5        0.00           0
  1111      6         6        0.00           0
  1111      6         7        0.00           0
  1111      6         8        0.00           0
  1111      6         9        0.00           0
  1111      6        10        0.00           0
  1111      6        11        0.00           0
  1111      6        12        0.00           0
  1111      6        13        0.00           0
  1111      6        14        0.00           0
  1111      6        15        0.00           0
  1111      7         1        0.00           0
  1111      7         2        0.00           0
  1111      7         3        0.00           0
  1111      7         4        0.00           0
  1111      7         5        9.76           1
  1111      7         6        0.00           0
  1111      7         7        0.00           0
  1111      7         8        0.00           0
  1111      7         9        0.00           0
  1111      7        10        0.00           0
  1111      7        11        0.00           0
  1111      7        12        0.00           0
  1111      7        13        0.00           0
  1111      7        14        0.00           0
  1111      7        15        0.00           0
  1111      8         1       66.62           2
  1111      8         2        0.00           0
  1111      8         3       57.65           2
  1111      8         4       57.65           2
  1111      8         5       50.31           2
  1111      8         6       57.65           2
  1111      8         7       12.43           1
  1111      8         8        0.00           0
  1111      8         9        0.00           0
  1111      8        10        0.00           0
  1111      8        11       57.65           2
  1111      8        12        0.00           0
  1111      8        13        0.00           0
  1111      8        14        0.00           0
  1111      8        15        0.00           0
  1111      9         1        0.00           0
  1111      9         2       40.19           1
  1111      9         3       37.84           2
  1111      9         4       63.41           2
  1111      9         5       29.62           1
  1111      9         6       37.84           2
  1111      9         7       76.15           2
  1111      9         8       80.38           2
  1111      9         9       40.19           1
  1111      9        10       29.99           2
  1111      9        11       37.84           2
  1111      9        12        0.00           0
  1111      9        13       21.52           1
  1111      9        14       78.42           2
  1111      9        15       14.99           1
  1111     10         1       27.39           2
  1111     10         2       83.05           2
  1111     10         3       63.41           2
  1111     10         4       55.39           2
  1111     10         5       11.83           1
  1111     10         6       29.71           2
  1111     10         7       69.18           2
  1111     10         8        0.00           0
  1111     10         9       41.53           1
  1111     10        10       82.71           2
  1111     10        11       63.41           2
  1111     10        12       53.06           2
  1111     10        13       50.53           2
  1111     10        14       73.82           2
  1111     10        15       16.50           1
  1111     11         1       75.05           2
  1111     11         2       67.95           2
  1111     11         3       52.84           2
  1111     11         4       46.53           2
  1111     11         5       30.75           1
  1111     11         6       63.41           2
  1111     11         7       59.47           2
  1111     11         8       83.51           2
  1111     11         9       31.16           2
  1111     11        10       75.47           2
  1111     11        11       52.84           2
  1111     11        12       90.91           2
  1111     11        13       63.30           2
  1111     11        14       24.11           2
  1111     11        15       35.20           2
  1111     12         1       62.92           2
  1111     12         2       63.41           2
  1111     12         3       41.21           2
  1111     12         4       36.23           2
  1111     12         5       29.34           1
  1111     12         6       49.54           2
  1111     12         7       46.44           2
  1111     12         8       71.44           2
  1111     12         9       82.28           2
  1111     12        10       63.41           2
  1111     12        11       41.21           2
  1111     12        12       78.84           2
  1111     12        13       78.84           2
  1111     12        14       63.41           2
  1111     12        15       93.13           2
   194      1         1        0.00           0
   194      1         2        0.00           0
   194      1         3        0.00           0
   194      1         4        0.00           0
   194      1         5        0.00           0
   194      1         6        0.00           0
   194      1         7        0.00           0
   194      1         8        0.00           0
   194      1         9        0.00           0
   194      1        10        0.00           0
   194      1        11        0.00           0
   194      1        12        0.00           0
   194      1        13        0.00           0
   194      1        14        0.00           0
   194      1        15        0.00           0
   194      2         1        0.00           0
   194      2         2        0.00           0
   194      2         3        0.00           0
   194      2         4        0.00           0
   194      2         5        0.00           0
   194      2         6        0.00           0
   194      2         7        0.00           0
   194      2         8        0.00           0
   194      2         9        0.00           0
   194      2        10        0.00           0
   194      2        11        0.00           0
   194      2        12        0.00           0
   194      2        13        0.00           0
   194      2        14        0.00           0
   194      2        15        0.00           0
   194      3         1        0.00           0
   194      3         2        0.00           0
   194      3         3        0.00           0
   194      3         4        0.00           0
   194      3         5        0.00           0
   194      3         6        0.00           0
   194      3         7        0.00           0
   194      3         8        0.00           0
   194      3         9        0.00           0
   194      3        10        0.00           0
   194      3        11        0.00           0
   194      3        12        0.00           0
   194      3        13        0.00           0
   194      3        14        0.00           0
   194      3        15        0.00           0
   194      4         1        0.00           0
   194      4         2        0.00           0
   194      4         3        0.00           0
   194      4         4        0.00           0
   194      4         5        0.00           0
   194      4         6        0.00           0
   194      4         7        0.00           0
   194      4         8        0.00           0
   194      4         9        0.00           0
   194      4        10        0.00           0
   194      4        11        0.00           0
   194      4        12        0.00           0
   194      4        13        0.00           0
   194      4        14        0.00           0
   194      4        15        0.00           0
   194      5         1        0.00           0
   194      5         2        0.00           0
   194      5         3        0.00           0
   194      5         4        0.00           0
   194      5         5        0.00           0
   194      5         6        0.00           0
   194      5         7        0.00           0
   194      5         8        0.00           0
   194      5         9        0.00           0
   194      5        10        0.00           0
   194      5        11        0.00           0
   194      5        12        0.00           0
   194      5        13        0.00           0
   194      5        14        0.00           0
   194      5        15        0.00           0
   194      6         1        0.00           0
   194      6         2        0.00           0
   194      6         3        0.00           0
   194      6         4        0.00           0
   194      6         5        0.00           0
   194      6         6        0.00           0
   194      6         7        0.00           0
   194      6         8        0.00           0
   194      6         9        0.00           0
   194      6        10        0.00           0
   194      6        11        0.00           0
   194      6        12        0.00           0
   194      6        13        0.00           0
   194      6        14        0.00           0
   194      6        15        0.00           0
   194      7         1        0.00           0
   194      7         2        0.00           0
   194      7         3        0.00           0
   194      7         4        0.00           0
   194      7         5        0.00           0
   194      7         6        0.00           0
   194      7         7        0.00           0
   194      7         8        0.00           0
   194      7         9        0.00           0
   194      7        10        0.00           0
   194      7        11        0.00           0
   194      7        12        0.00           0
   194      7        13        0.00           0
   194      7        14        0.00           0
   194      7        15        0.00           0
   194      8         1        0.00           0
   194      8         2        0.00           0
   194      8         3        0.00           0
   194      8         4        0.00           0
   194      8         5        0.00           0
   194      8         6        0.00           0
   194      8         7        0.00           0
   194      8         8       -0.00           0
   194      8         9        0.00           0
   194      8        10        0.00           0
   194      8        11        0.00           0
   194      8        12        0.00           0
   194      8        13        0.00           0
   194      8        14        0.00           0
   194      8        15        0.00           0
   194      9         1       12.70           1
   194      9         2       -0.00           0
   194      9         3       12.70           1
   194      9         4        0.00           0
   194      9         5        0.00           0
   194      9         6        0.00           0
   194      9         7       12.70           1
   194      9         8       68.07           2
   194      9         9       12.70           1
   194      9        10       68.07           2
   194      9        11        0.00           0
   194      9        12        0.00           0
   194      9        13        0.00           0
   194      9        14       43.02           2
   194      9        15       12.70           1
   194     10         1       74.18           2
   194     10         2       78.41           2
   194     10         3       50.93           2
   194     10         4       29.25           2
   194     10         5       78.41           2
   194     10         6       78.41           2
   194     10         7       21.48           1
   194     10         8       58.47           2
   194     10         9       27.67           2
   194     10        10       39.68           2
   194     10        11       73.21           2
   194     10        12       21.14           1
   194     10        13       78.41           2
   194     10        14       65.47           2
   194     10        15        0.00           0
   194     11         1       23.62           2
   194     11         2       67.55           2
   194     11         3       68.74           2
   194     11         4       78.39           2
   194     11         5       67.55           2
   194     11         6       67.55           2
   194     11         7       76.71           2
   194     11         8        0.00           0
   194     11         9       74.16           2
   194     11        10       52.92           2
   194     11        11       68.69           2
   194     11        12       81.18           2
   194     11        13       12.60           1
   194     11        14       53.30           2
   194     11        15       82.62           2
   194     12         1       60.48           2
   194     12         2       52.88           2
   194     12         3       54.25           2
   194     12         4       65.09           2
   194     12         5       47.24           2
   194     12         6       10.12           1
   194     12         7       63.41           2
   194     12         8       53.93           2
   194     12         9       60.48           2
   194     12        10       39.86           2
   194     12        11       54.20           2
   194     12        12       67.88           2
   194     12        13       69.32           2
   194     12        14       40.16           2
   194     12        15       69.32           2
   642      1         1        0.00           0
   642      1         2        0.00           0
   642      1         3        0.00           0
   642      1         4        0.00           0
   642      1         5        0.00           0
   642      1         6        0.00           0
   642      1         7        0.00           0
   642      1         8        0.00           0
   642      1         9        0.00           0
   642      1        10        0.00           0
   642      1        11        0.00           0
   642      1        12        0.00           0
   642      1        13        0.00           0
   642      1        14        0.00           0
   642      1        15        0.00           0
   642      2         1        0.00           0
   642      2         2        0.00           0
   642      2         3        0.00           0
   642      2         4        0.00           0
   642      2         5        0.00           0
   642      2         6        0.00           0
   642      2         7        0.00           0
   642      2         8        0.00           0
   642      2         9        0.00           0
   642      2        10        0.00           0
   642      2        11        0.00           0
   642      2        12        0.00           0
   642      2        13        0.00           0
   642      2        14        0.00           0
   642      2        15        0.00           0
   642      3         1        0.00           0
   642      3         2        0.00           0
   642      3         3        0.00           0
   642      3         4        0.00           0
   642      3         5        0.00           0
   642      3         6        0.00           0
   642      3         7        0.00           0
   642      3         8        0.00           0
   642      3         9        0.00           0
   642      3        10        0.00           0
   642      3        11        0.00           0
   642      3        12        0.00           0
   642      3        13        0.00           0
   642      3        14        0.00           0
   642      3        15        0.00           0
   642      4         1        0.00           0
   642      4         2        0.00           0
   642      4         3        0.00           0
   642      4         4        0.00           0
   642      4         5        0.00           0
   642      4         6        0.00           0
   642      4         7        0.00           0
   642      4         8        0.00           0
   642      4         9        0.00           0
   642      4        10        0.00           0
   642      4        11        0.00           0
   642      4        12        0.00           0
   642      4        13        0.00           0
   642      4        14        0.00           0
   642      4        15        0.00           0
   642      5         1        0.00           0
   642      5         2        0.00           0
   642      5         3        0.00           0
   642      5         4        0.00           0
   642      5         5        0.00           0
   642      5         6        0.00           0
   642      5         7        0.00           0
   642      5         8        0.00           0
   642      5         9        0.00           0
   642      5        10        3.71           1
   642      5        11        0.00           0
   642      5        12        0.00           0
   642      5        13        0.00           0
   642      5        14        0.00           0
   642      5        15        0.00           0
   642      6         1        0.00           0
   642      6         2        0.00           0
   642      6         3        0.00           0
   642      6         4        0.00           0
   642      6         5        0.00           0
   642      6         6        0.00           0
   642      6         7        0.00           0
   642      6         8        0.00           0
   642      6         9        0.00           0
   642      6        10        0.00           0
   642      6        11        0.00           0
   642      6        12        0.00           0
   642      6        13        0.00           0
   642      6        14        0.00           0
   642      6        15        0.00           0
   642      7         1        0.00           0
   642      7         2        0.00           0
   642      7         3        0.00           0
   642      7         4        0.00           0
   642      7         5        0.00           0
   642      7         6        0.00           0
   642      7         7        0.00           0
   642      7         8        0.00           0
   642      7         9        0.00           0
   642      7        10        0.00           0
   642      7        11        0.00           0
   642      7        12        0.00           0
   642      7        13        0.00           0
   642      7        14        0.00           0
   642      7        15        0.00           0
   642      8         1        0.00           0
   642      8         2        0.00           0
   642      8         3        0.00           0
   642      8         4        0.00           0
   642      8         5        0.00           0
   642      8         6        0.00           0
   642      8         7        0.00           0
   642      8         8        0.00           0
   642      8         9        9.56           1
   642      8        10        0.00           0
   642      8        11        0.00           0
   642      8        12        0.00           0
   642      8        13        0.00           0
   642      8        14        0.00           0
   642      8        15        0.00           0
   642      9         1        0.00           0
   642      9         2        0.00           0
   642      9         3        0.00           0
   642      9         4        0.00           0
   642      9         5       11.50           1
   642      9         6        0.00           0
   642      9         7        0.00           0
   642      9         8        0.00           0
   642      9         9        0.00           0
   642      9        10        0.00           0
   642      9        11        0.00           0
   642      9        12        0.00           0
   642      9        13        0.00           0
   642      9        14        0.00           0
   642      9        15        0.00           0
   642     10         1       21.33           1
   642     10         2       35.49           1
   642     10         3       70.98           2
   642     10         4       18.27           1
   642     10         5       45.83           2
   642     10         6       13.24           1
   642     10         7       70.98           2
   642     10         8       70.98           2
   642     10         9       24.90           2
   642     10        10        0.00           0
   642     10        11       54.35           2
   642     10        12       27.36           1
   642     10        13       70.98           2
   642     10        14       13.24           1
   642     10        15       59.88           2
   642     11         1       72.45           2
   642     11         2       69.00           2
   642     11         3       58.75           2
   642     11         4       58.75           2
   642     11         5       60.12           2
   642     11         6       64.52           2
   642     11         7       58.75           2
   642     11         8       58.75           2
   642     11         9       32.90           2
   642     11        10       74.43           2
   642     11        11       63.41           2
   642     11        12       70.99           2
   642     11        13       58.75           2
   642     11        14       74.43           2
   642     11        15       11.58           1
   642     12         1       58.03           2
   642     12         2       54.07           2
   642     12         3       30.66           2
   642     12         4       63.41           2
   642     12         5       31.37           2
   642     12         6       63.41           2
   642     12         7       43.97           2
   642     12         8       43.97           2
   642     12         9       60.95           2
