 Cycle Period  Scenario   Power Gen   #Turbines
   215      6        13        0.00           0
   215      6        14        0.00           0
   215      6        15        0.00           0
   215      7         1        0.00           0
   215      7         2        0.00           0
   215      7         3        0.00           0
   215      7         4        0.00           0
   215      7         5        0.00           0
   215      7         6        0.00           0
   215      7         7        0.00           0
   215      7         8        0.00           0
   215      7         9        0.00           0
   215      7        10        0.00           0
   215      7        11        0.00           0
   215      7        12        0.00           0
   215      7        13        0.00           0
   215      7        14        0.00           0
   215      7        15        0.00           0
   215      8         1       63.85           1
   215      8         2      127.69           2
   215      8         3       28.92           1
   215      8         4      121.25           2
   215      8         5      127.69           2
   215      8         6      126.24           2
   215      8         7        0.00           0
   215      8         8      127.68           2
   215      8         9        0.00           0
   215      8        10      127.69           2
   215      8        11      127.69           2
   215      8        12      127.69           2
   215      8        13        0.00           0
   215      8        14      127.68           2
   215      8        15      127.69           2
   215      9         1      139.23           2
   215      9         2        0.00           0
   215      9         3        0.00           0
   215      9         4       60.90           1
   215      9         5      125.31           2
   215      9         6      125.59           2
   215      9         7      153.16           2
   215      9         8      133.86           2
   215      9         9      153.16           2
   215      9        10      133.86           2
   215      9        11      125.31           2
   215      9        12      125.31           2
   215      9        13      153.16           2
   215      9        14      125.31           2
   215      9        15      125.31           2
   215     10         1       71.93           1
   215     10         2      236.31           2
   215     10         3      258.31           2
   215     10         4      222.54           2
   215     10         5      204.70           2
   215     10         6      116.74           2
   215     10         7      236.31           2
   215     10         8      200.36           2
   215     10         9      236.31           2
   215     10        10       86.83           2
   215     10        11      131.76           2
   215     10        12      204.70           2
   215     10        13      236.31           2
   215     10        14      204.70           2
   215     10        15      131.76           2
   215     11         1      236.69           2
   215     11         2      213.07           2
   215     11         3      161.22           2
   215     11         4      200.93           2
   215     11         5      185.20           2
   215     11         6      209.15           2
   215     11         7      213.07           2
   215     11         8      181.38           2
   215     11         9      213.07           2
   215     11        10      210.43           2
   215     11        11      205.73           2
   215     11        12      185.20           2
   215     11        13      213.07           2
   215     11        14      185.20           2
   215     11        15      205.73           2
   215     12         1      202.73           2
   215     12         2      181.91           2
   215     12         3      225.60           2
   215     12         4      171.20           2
   215     12         5      157.34           2
   215     12         6      178.45           2
   215     12         7      181.91           2
   215     12         8      153.97           2
   215     12         9      181.91           2
   215     12        10      179.58           2
   215     12        11      175.44           2
   215     12        12      157.34           2
   215     12        13      181.91           2
   215     12        14      157.34           2
   215     12        15      175.44           2
   627      1         1        0.00           0
   627      1         2        0.00           0
   627      1         3        0.00           0
   627      1         4        0.00           0
   627      1         5        0.00           0
   627      1         6        0.00           0
   627      1         7        0.00           0
   627      1         8        0.00           0
   627      1         9        0.00           0
   627      1        10        0.00           0
   627      1        11        0.00           0
   627      1        12        0.00           0
   627      1        13        0.00           0
   627      1        14        0.00           0
   627      1        15        0.00           0
   627      2         1        0.00           0
   627      2         2        0.00           0
   627      2         3        0.00           0
   627      2         4        0.00           0
   627      2         5        0.00           0
   627      2         6        0.00           0
   627      2         7        0.00           0
   627      2         8        0.00           0
   627      2         9        0.00           0
   627      2        10        0.00           0
   627      2        11        0.00           0
   627      2        12        0.00           0
   627      2        13        0.00           0
   627      2        14        0.00           0
   627      2        15        0.00           0
   627      3         1        0.00           0
   627      3         2        0.00           0
   627      3         3        0.00           0
   627      3         4        0.00           0
   627      3         5        0.00           0
   627      3         6        0.00           0
   627      3         7        0.00           0
   627      3         8        0.00           0
   627      3         9        0.00           0
   627      3        10        0.00           0
   627      3        11        0.00           0
   627      3        12        0.00           0
   627      3        13        0.00           0
   627      3        14        0.00           0
   627      3        15        0.00           0
   627      4         1        0.00           0
   627      4         2        0.00           0
   627      4         3        0.00           0
   627      4         4        0.00           0
   627      4         5        0.00           0
   627      4         6        0.00           0
   627      4         7        0.00           0
   627      4         8        0.00           0
   627      4         9        0.00           0
   627      4        10        0.00           0
   627      4        11        0.00           0
   627      4        12        0.00           0
   627      4        13        0.00           0
   627      4        14        0.00           0
   627      4        15        0.00           0
   627      5         1        0.00           0
   627      5         2        0.00           0
   627      5         3        0.00           0
   627      5         4        0.00           0
   627      5         5        0.00           0
   627      5         6        0.00           0
   627      5         7        0.00           0
   627      5         8        0.00           0
   627      5         9        0.00           0
   627      5        10        0.00           0
   627      5        11        0.00           0
   627      5        12        0.00           0
   627      5        13        0.00           0
   627      5        14        0.00           0
   627      5        15        0.00           0
   627      6         1        0.00           0
   627      6         2        0.00           0
   627      6         3        0.00           0
   627      6         4        0.00           0
   627      6         5        0.00           0
   627      6         6        0.00           0
   627      6         7        0.00           0
   627      6         8        0.00           0
   627      6         9        0.00           0
   627      6        10        0.00           0
   627      6        11        0.00           0
   627      6        12        0.00           0
   627      6        13        0.00           0
   627      6        14        0.00           0
   627      6        15        0.00           0
   627      7         1        0.00           0
   627      7         2        0.00           0
   627      7         3        0.00           0
   627      7         4        0.00           0
   627      7         5        0.00           0
   627      7         6        0.00           0
   627      7         7        0.00           0
   627      7         8        0.00           0
   627      7         9        0.00           0
   627      7        10        0.00           0
   627      7        11        0.00           0
   627      7        12        0.00           0
   627      7        13        0.00           0
   627      7        14        0.00           0
   627      7        15        0.00           0
   627      8         1        0.00           0
   627      8         2        0.00           0
   627      8         3        0.00           0
   627      8         4        0.00           0
   627      8         5      106.50           2
   627      8         6        0.00           0
   627      8         7        0.00           0
   627      8         8        0.00           0
   627      8         9        0.00           0
   627      8        10        0.00           0
   627      8        11        0.00           0
   627      8        12        0.00           0
   627      8        13        0.00           0
   627      8        14        0.00           0
   627      8        15        0.00           0
   627      9         1      127.53           2
   627      9         2      127.53           2
   627      9         3      127.53           2
   627      9         4      127.30           2
   627      9         5       96.27           2
   627      9         6      127.53           2
   627      9         7      127.53           2
   627      9         8      127.53           2
   627      9         9       63.77           1
   627      9        10      127.53           2
   627      9        11      127.53           2
   627      9        12      127.53           2
   627      9        13      127.53           2
   627      9        14      127.53           2
   627      9        15      127.53           2
   627     10         1      117.37           2
   627     10         2      126.66           2
   627     10         3      117.37           2
   627     10         4      117.52           2
   627     10         5        0.00           0
   627     10         6      117.37           2
   627     10         7      117.37           2
   627     10         8      117.37           2
   627     10         9      131.67           2
   627     10        10      117.37           2
   627     10        11      117.37           2
   627     10        12      126.66           2
   627     10        13      117.37           2
   627     10        14      126.66           2
   627     10        15      117.37           2
   627     11         1      177.29           2
   627     11         2      172.57           2
   627     11         3      177.29           2
   627     11         4      177.29           2
   627     11         5      178.64           2
   627     11         6      177.29           2
   627     11         7      177.29           2
   627     11         8      177.29           2
   627     11         9      192.90           2
   627     11        10      177.29           2
   627     11        11      177.29           2
   627     11        12      107.17           2
   627     11        13      177.29           2
   627     11        14      172.57           2
   627     11        15      177.29           2
   627     12         1      146.35           2
   627     12         2      142.19           2
   627     12         3      146.35           2
   627     12         4      146.35           2
   627     12         5      147.55           2
   627     12         6      146.35           2
   627     12         7      146.35           2
   627     12         8      146.35           2
   627     12         9      160.12           2
   627     12        10      146.35           2
   627     12        11      146.35           2
   627     12        12      162.64           2
   627     12        13      146.35           2
   627     12        14      142.19           2
   627     12        15      146.35           2
   639      1         1        0.00           0
   639      1         2        0.00           0
   639      1         3        0.00           0
   639      1         4        0.00           0
   639      1         5        0.00           0
   639      1         6        0.00           0
   639      1         7        0.00           0
   639      1         8        0.00           0
   639      1         9        0.00           0
   639      1        10        0.00           0
   639      1        11        0.00           0
   639      1        12        0.00           0
   639      1        13        0.00           0
   639      1        14        0.00           0
   639      1        15        0.00           0
   639      2         1        0.00           0
   639      2         2        0.00           0
   639      2         3        0.00           0
   639      2         4        0.00           0
   639      2         5        0.00           0
   639      2         6        0.00           0
   639      2         7        0.00           0
   639      2         8        0.00           0
   639      2         9        0.00           0
   639      2        10        0.00           0
   639      2        11        0.00           0
   639      2        12        0.00           0
   639      2        13        0.00           0
   639      2        14        0.00           0
   639      2        15        0.00           0
   639      3         1        0.00           0
   639      3         2        0.00           0
   639      3         3        0.00           0
   639      3         4        0.00           0
   639      3         5        0.00           0
   639      3         6        0.00           0
   639      3         7        0.00           0
   639      3         8        0.00           0
   639      3         9        0.00           0
   639      3        10        0.00           0
   639      3        11        0.00           0
   639      3        12        0.00           0
   639      3        13        0.00           0
   639      3        14        0.00           0
   639      3        15        0.00           0
   639      4         1        0.00           0
   639      4         2        0.00           0
   639      4         3        0.00           0
   639      4         4        0.00           0
   639      4         5        0.00           0
   639      4         6        0.00           0
   639      4         7        0.00           0
   639      4         8        0.00           0
   639      4         9        0.00           0
   639      4        10        0.00           0
   639      4        11        0.00           0
   639      4        12        0.00           0
   639      4        13        0.00           0
   639      4        14        0.00           0
   639      4        15        0.00           0
   639      5         1        0.00           0
   639      5         2        0.00           0
   639      5         3        0.00           0
   639      5         4        0.00           0
   639      5         5        0.00           0
   639      5         6        0.00           0
   639      5         7        0.00           0
   639      5         8        0.00           0
   639      5         9        0.00           0
   639      5        10        0.00           0
   639      5        11        0.00           0
   639      5        12        0.00           0
   639      5        13        0.00           0
   639      5        14        0.00           0
   639      5        15        0.00           0
   639      6         1        0.00           0
   639      6         2        0.00           0
   639      6         3        0.00           0
   639      6         4        0.00           0
   639      6         5        0.00           0
   639      6         6        0.00           0
   639      6         7        0.00           0
   639      6         8        0.00           0
   639      6         9        0.00           0
   639      6        10        0.00           0
   639      6        11        0.00           0
   639      6        12        0.00           0
   639      6        13        0.00           0
   639      6        14        0.00           0
   639      6        15        0.00           0
   639      7         1        0.00           0
   639      7         2        0.00           0
   639      7         3        0.00           0
   639      7         4        0.00           0
   639      7         5        0.00           0
   639      7         6        0.00           0
   639      7         7        0.00           0
   639      7         8        0.00           0
   639      7         9        0.00           0
   639      7        10        0.00           0
   639      7        11        0.00           0
   639      7        12        0.00           0
   639      7        13        0.00           0
   639      7        14        0.00           0
   639      7        15        0.00           0
   639      8         1        0.00           0
   639      8         2        0.00           0
   639      8         3        0.00           0
   639      8         4        0.00           0
   639      8         5       21.78           2
   639      8         6        0.00           0
   639      8         7        0.00           0
   639      8         8        0.00           0
   639      8         9        0.00           0
   639      8        10        0.00           0
   639      8        11       21.78           2
   639      8        12        0.00           0
   639      8        13        0.00           0
   639      8        14        0.00           0
   639      8        15        0.00           0
   639      9         1       69.96           2
   639      9         2       59.79           2
   639      9         3       59.79           2
   639      9         4       69.96           2
   639      9         5       26.50           1
   639      9         6       34.98           1
   639      9         7       59.79           2
   639      9         8       48.03           2
   639      9         9        0.00           0
   639      9        10       69.96           2
   639      9        11       41.88           2
   639      9        12       69.96           2
   639      9        13        0.00           0
   639      9        14        0.00           0
   639      9        15       34.98           1
   639     10         1       60.52           2
   639     10         2       63.41           2
   639     10         3       27.13           2
   639     10         4       60.52           2
   639     10         5       63.41           2
   639     10         6       26.32           2
   639     10         7       63.41           2
   639     10         8       33.80           2
   639     10         9       80.19           2
   639     10        10       60.52           2
   639     10        11       57.32           2
   639     10        12       60.52           2
   639     10        13       80.19           2
   639     10        14       55.05           2
   639     10        15        0.00           0
   639     11         1       48.43           2
   639     11         2       50.70           2
   639     11         3       62.07           2
   639     11         4       48.43           2
   639     11         5       50.70           2
   639     11         6       46.07           2
   639     11         7       50.70           2
   639     11         8       64.13           2
   639     11         9       69.14           2
   639     11        10       48.43           2
   639     11        11       45.91           2
   639     11        12       48.43           2
   639     11        13       69.14           2
   639     11        14       65.80           2
   639     11        15       78.79           2
   639     12         1       36.04           2
   639     12         2       37.83           2
   639     12         3       46.80           2
   639     12         4       36.04           2
   639     12         5       37.83           2
   639     12         6       63.41           2
   639     12         7       37.83           2
   639     12         8       48.68           2
   639     12         9       54.43           2
   639     12        10       36.04           2
   639     12        11       34.05           2
   639     12        12       36.04           2
   639     12        13       54.43           2
   639     12        14       63.41           2
   639     12        15       65.25           2
  1102      1         1        0.00           0
  1102      1         2        0.00           0
  1102      1         3        0.00           0
  1102      1         4        0.00           0
  1102      1         5        0.00           0
  1102      1         6        0.00           0
  1102      1         7        0.00           0
  1102      1         8        0.00           0
  1102      1         9        0.00           0
  1102      1        10        0.00           0
  1102      1        11        0.00           0
  1102      1        12        0.00           0
  1102      1        13        0.00           0
  1102      1        14        0.00           0
  1102      1        15        0.00           0
  1102      2         1        0.00           0
  1102      2         2        0.00           0
  1102      2         3        0.00           0
  1102      2         4        0.00           0
  1102      2         5        0.00           0
  1102      2         6        0.00           0
  1102      2         7        0.00           0
  1102      2         8        0.00           0
  1102      2         9        0.00           0
  1102      2        10        0.00           0
  1102      2        11        0.00           0
  1102      2        12        0.00           0
  1102      2        13        0.00           0
  1102      2        14        0.00           0
  1102      2        15        0.00           0
  1102      3         1        0.00           0
  1102      3         2        0.00           0
  1102      3         3        0.00           0
  1102      3         4        0.00           0
  1102      3         5        0.00           0
  1102      3         6        0.00           0
  1102      3         7        0.00           0
  1102      3         8        0.00           0
  1102      3         9        0.00           0
  1102      3        10        0.00           0
  1102      3        11        0.00           0
  1102      3        12        0.00           0
  1102      3        13        0.00           0
  1102      3        14        0.00           0
  1102      3        15        0.00           0
  1102      4         1        0.00           0
  1102      4         2        0.00           0
  1102      4         3        0.00           0
  1102      4         4        0.00           0
  1102      4         5        0.00           0
  1102      4         6        0.00           0
  1102      4         7        0.00           0
  1102      4         8        0.00           0
  1102      4         9        0.00           0
  1102      4        10        0.00           0
  1102      4        11        0.00           0
  1102      4        12        0.00           0
  1102      4        13        0.00           0
  1102      4        14        0.00           0
  1102      4        15        0.00           0
  1102      5         1        0.00           0
  1102      5         2        0.00           0
  1102      5         3        0.00           0
  1102      5         4        0.00           0
  1102      5         5        0.00           0
  1102      5         6        0.00           0
  1102      5         7        0.00           0
  1102      5         8        0.00           0
  1102      5         9        0.00           0
  1102      5        10        0.00           0
  1102      5        11        0.00           0
  1102      5        12        0.00           0
  1102      5        13        0.00           0
  1102      5        14        0.00           0
  1102      5        15        0.00           0
  1102      6         1        0.00           0
  1102      6         2        0.00           0
  1102      6         3        0.00           0
  1102      6         4        0.00           0
  1102      6         5        0.00           0
  1102      6         6        0.00           0
  1102      6         7        0.00           0
  1102      6         8        0.00           0
  1102      6         9        0.00           0
  1102      6        10        0.00           0
  1102      6        11        0.00           0
  1102      6        12        0.00           0
  1102      6        13        0.00           0
  1102      6        14        0.00           0
  1102      6        15        0.00           0
  1102      7         1        0.00           0
  1102      7         2        0.00           0
  1102      7         3        0.00           0
  1102      7         4        0.00           0
  1102      7         5        0.00           0
  1102      7         6        0.00           0
  1102      7         7        0.00           0
  1102      7         8        0.00           0
  1102      7         9        0.00           0
  1102      7        10        0.00-1.53486e-13
  1102      7        11        0.00           0
  1102      7        12        0.00           0
  1102      7        13        0.00           0
  1102      7        14        0.00           0
  1102      7        15        0.00           0
  1102      8         1        0.00           0
  1102      8         2        0.00-3.21036e-13
  1102      8         3        0.00           0
  1102      8         4        0.00           0
  1102      8         5        0.00           0
  1102      8         6        0.00           0
  1102      8         7        0.00           0
  1102      8         8        0.00           0
  1102      8         9        0.00           0
  1102      8        10        0.00           0
  1102      8        11        0.00           0
  1102      8        12        0.00           0
  1102      8        13        0.00           0
  1102      8        14        0.00           0
  1102      8        15        0.00           0
  1102      9         1        0.00           0
  1102      9         2        0.00           0
  1102      9         3       10.57           1
  1102      9         4        0.00           0
  1102      9         5       10.57           1
  1102      9         6        0.00           0
  1102      9         7       21.13           2
  1102      9         8        0.00           0
  1102      9         9        0.00           0
  1102      9        10        0.00           0
  1102      9        11       10.57           1
  1102      9        12        0.00           0
  1102      9        13        0.00           0
  1102      9        14        0.00           0
  1102      9        15        0.00           0
  1102     10         1        0.00           0
  1102     10         2       65.38           2
  1102     10         3       11.47           1
  1102     10         4       13.33           1
  1102     10         5       60.81           2
  1102     10         6       18.80           1
  1102     10         7       55.96           2
  1102     10         8       65.38           2
  1102     10         9       65.38           2
  1102     10        10        0.00           0
