 Cycle Period  Scenario   Power Gen   #Turbines
   206      9         5      127.76           2
   206      9         6      127.76           2
   206      9         7      127.76           2
   206      9         8      127.76           2
   206      9         9      127.76           2
   206      9        10      127.76           2
   206      9        11      127.76           2
   206      9        12      127.76           2
   206      9        13      127.76           2
   206      9        14      127.76           2
   206      9        15      127.76           2
   206     10         1      127.36           2
   206     10         2      127.36           2
   206     10         3      127.36           2
   206     10         4      127.36           2
   206     10         5      127.36           2
   206     10         6      127.36           2
   206     10         7      127.36           2
   206     10         8      127.36           2
   206     10         9      127.36           2
   206     10        10      127.36           2
   206     10        11      127.36           2
   206     10        12      127.36           2
   206     10        13      127.36           2
   206     10        14      127.36           2
   206     10        15      127.36           2
   206     11         1      174.85           2
   206     11         2      174.85           2
   206     11         3      174.85           2
   206     11         4      174.85           2
   206     11         5      174.85           2
   206     11         6      174.85           2
   206     11         7      174.85           2
   206     11         8      174.85           2
   206     11         9      174.85           2
   206     11        10      174.85           2
   206     11        11      174.85           2
   206     11        12      174.85           2
   206     11        13      174.85           2
   206     11        14      174.85           2
   206     11        15      174.85           2
   209      1         1        0.00           0
   209      1         2        0.00           0
   209      1         3        0.00           0
   209      1         4        0.00           0
   209      1         5        0.00           0
   209      1         6        0.00           0
   209      1         7        0.00           0
   209      1         8        0.00           0
   209      1         9        0.00           0
   209      1        10        0.00           0
   209      1        11        0.00           0
   209      1        12        0.00           0
   209      1        13        0.00           0
   209      1        14        0.00           0
   209      1        15        0.00           0
   209      2         1        0.00           0
   209      2         2        0.00           0
   209      2         3        0.00           0
   209      2         4        0.00           0
   209      2         5        0.00           0
   209      2         6        0.00           0
   209      2         7        0.00           0
   209      2         8        0.00           0
   209      2         9        0.00           0
   209      2        10        0.00           0
   209      2        11        0.00           0
   209      2        12        0.00           0
   209      2        13        0.00           0
   209      2        14        0.00           0
   209      2        15        0.00           0
   209      3         1        0.00           0
   209      3         2        0.00           0
   209      3         3        0.00           0
   209      3         4        0.00           0
   209      3         5        0.00           0
   209      3         6        0.00           0
   209      3         7        0.00           0
   209      3         8        0.00           0
   209      3         9        0.00           0
   209      3        10        0.00           0
   209      3        11        0.00           0
   209      3        12        0.00           0
   209      3        13        0.00           0
   209      3        14        0.00           0
   209      3        15        0.00           0
   209      4         1       -0.00           0
   209      4         2       -0.00           0
   209      4         3        0.00           0
   209      4         4        0.00           0
   209      4         5        0.00           0
   209      4         6        0.00           0
   209      4         7        0.00           0
   209      4         8        0.00           0
   209      4         9        0.00           0
   209      4        10       -0.00           0
   209      4        11        0.00           0
   209      4        12        0.00           0
   209      4        13        0.00           0
   209      4        14        0.00           0
   209      4        15        0.00           0
   209      5         1        0.00           0
   209      5         2        0.00           0
   209      5         3        0.00           0
   209      5         4        0.00           0
   209      5         5        0.00           0
   209      5         6        0.00           0
   209      5         7        0.00           0
   209      5         8        0.00           0
   209      5         9        0.00           0
   209      5        10        0.00           0
   209      5        11        0.00           0
   209      5        12        0.00           0
   209      5        13        0.00           0
   209      5        14        0.00           0
   209      5        15        0.00           0
   209      6         1        0.00           0
   209      6         2        0.00           0
   209      6         3        0.00           0
   209      6         4        0.00           0
   209      6         5        0.00           0
   209      6         6        0.00           0
   209      6         7        0.00           0
   209      6         8        0.00           0
   209      6         9        0.00           0
   209      6        10        0.00           0
   209      6        11        0.00           0
   209      6        12        0.00           0
   209      6        13        0.00           0
   209      6        14        0.00           0
   209      6        15        0.00           0
   209      7         1        0.00           0
   209      7         2        0.00           0
   209      7         3        0.00           0
   209      7         4        0.00           0
   209      7         5        0.00           0
   209      7         6        0.00           0
   209      7         7        0.00           0
   209      7         8        0.00           0
   209      7         9        0.00           0
   209      7        10        0.00           0
   209      7        11        0.00           0
   209      7        12        0.00           0
   209      7        13        0.00           0
   209      7        14        0.00           0
   209      7        15        0.00           0
   209      8         1        0.00           0
   209      8         2        0.00           0
   209      8         3        0.00           0
   209      8         4        0.00           0
   209      8         5        0.00           0
   209      8         6        0.00           0
   209      8         7        0.00           0
   209      8         8        0.00           0
   209      8         9        0.00           0
   209      8        10        0.00           0
   209      8        11        0.00           0
   209      8        12        0.00           0
   209      8        13        0.00           0
   209      8        14        0.00           0
   209      8        15        0.00           0
   209      9         1      141.61           2
   209      9         2      141.61           2
   209      9         3      141.61           2
   209      9         4      141.61           2
   209      9         5      141.61           2
   209      9         6      141.61           2
   209      9         7      141.61           2
   209      9         8      141.61           2
   209      9         9      141.61           2
   209      9        10      141.61           2
   209      9        11      141.61           2
   209      9        12      141.61           2
   209      9        13      141.61           2
   209      9        14      141.61           2
   209      9        15      141.61           2
   209     10         1      212.23           2
   209     10         2      212.23           2
   209     10         3      212.23           2
   209     10         4      212.23           2
   209     10         5      212.23           2
   209     10         6      212.23           2
   209     10         7      212.23           2
   209     10         8      212.23           2
   209     10         9      212.23           2
   209     10        10      212.23           2
   209     10        11      212.23           2
   209     10        12      212.23           2
   209     10        13      212.23           2
   209     10        14      212.23           2
   209     10        15      212.23           2
   209     11         1      190.10           2
   209     11         2      190.10           2
   209     11         3      190.10           2
   209     11         4      190.10           2
   209     11         5      190.10           2
   209     11         6      190.10           2
   209     11         7      190.10           2
   209     11         8      190.10           2
   209     11         9      190.10           2
   209     11        10      190.10           2
   209     11        11      190.10           2
   209     11        12      190.10           2
   209     11        13      190.10           2
   209     11        14      190.10           2
   209     11        15      190.10           2
   212      1         1        0.00           0
   212      1         2        0.00           0
   212      1         3        0.00           0
   212      1         4        0.00           0
   212      1         5        0.00           0
   212      1         6        0.00           0
   212      1         7        0.00           0
   212      1         8        0.00           0
   212      1         9        0.00           0
   212      1        10        0.00           0
   212      1        11        0.00           0
   212      1        12        0.00           0
   212      1        13        0.00           0
   212      1        14        0.00           0
   212      1        15        0.00           0
   212      2         1        0.00           0
   212      2         2        0.00           0
   212      2         3        0.00           0
   212      2         4        0.00           0
   212      2         5        0.00           0
   212      2         6        0.00           0
   212      2         7        0.00           0
   212      2         8        0.00           0
   212      2         9        0.00           0
   212      2        10        0.00           0
   212      2        11        0.00           0
   212      2        12        0.00           0
   212      2        13        0.00           0
   212      2        14        0.00           0
   212      2        15        0.00           0
   212      3         1        0.00           0
   212      3         2        0.00           0
   212      3         3        0.00           0
   212      3         4        0.00           0
   212      3         5        0.00           0
   212      3         6        0.00           0
   212      3         7        0.00           0
   212      3         8        0.00           0
   212      3         9        0.00           0
   212      3        10        0.00           0
   212      3        11        0.00           0
   212      3        12        0.00           0
   212      3        13        0.00           0
   212      3        14        0.00           0
   212      3        15        0.00           0
   212      4         1        0.00           0
   212      4         2        0.00           0
   212      4         3        0.00           0
   212      4         4        0.00           0
   212      4         5        0.00           0
   212      4         6        0.00           0
   212      4         7        0.00           0
   212      4         8        0.00           0
   212      4         9        0.00           0
   212      4        10        0.00           0
   212      4        11        0.00           0
   212      4        12        0.00           0
   212      4        13        0.00           0
   212      4        14        0.00           0
   212      4        15        0.00           0
   212      5         1        0.00           0
   212      5         2        0.00           0
   212      5         3        0.00           0
   212      5         4        0.00           0
   212      5         5        0.00           0
   212      5         6        0.00           0
   212      5         7        0.00           0
   212      5         8        0.00           0
   212      5         9        0.00           0
   212      5        10        0.00           0
   212      5        11        0.00           0
   212      5        12        0.00           0
   212      5        13        0.00           0
   212      5        14        0.00           0
   212      5        15        0.00           0
   212      6         1        0.00           0
   212      6         2        0.00           0
   212      6         3        0.00           0
   212      6         4        0.00           0
   212      6         5        0.00           0
   212      6         6        0.00           0
   212      6         7        0.00           0
   212      6         8        0.00           0
   212      6         9        0.00           0
   212      6        10        0.00           0
   212      6        11        0.00           0
   212      6        12        0.00           0
   212      6        13        0.00           0
   212      6        14        0.00           0
   212      6        15        0.00           0
   212      7         1        0.00           0
   212      7         2        0.00           0
   212      7         3        0.00           0
   212      7         4        0.00           0
   212      7         5        0.00           0
   212      7         6        0.00           0
   212      7         7        0.00           0
   212      7         8        0.00           0
   212      7         9        0.00           0
   212      7        10        0.00           0
   212      7        11        0.00           0
   212      7        12        0.00           0
   212      7        13        0.00           0
   212      7        14        0.00           0
   212      7        15        0.00           0
   212      8         1      123.90           2
   212      8         2      123.86           2
   212      8         3      123.89           2
   212      8         4      123.89           2
   212      8         5      123.90           2
   212      8         6      123.90           2
   212      8         7      123.90           2
   212      8         8      123.86           2
   212      8         9      123.86           2
   212      8        10      123.86           2
   212      8        11      123.86           2
   212      8        12      123.90           2
   212      8        13      123.90           2
   212      8        14      123.86           2
   212      8        15      123.90           2
   212      9         1      129.51           2
   212      9         2      123.39           2
   212      9         3      126.52           2
   212      9         4      128.86           2
   212      9         5      129.51           2
   212      9         6      129.51           2
   212      9         7      129.25           2
   212      9         8      122.85           2
   212      9         9      125.02           2
   212      9        10      125.02           2
   212      9        11      123.43           2
   212      9        12      129.51           2
   212      9        13      129.51           2
   212      9        14      122.95           2
   212      9        15      128.01           2
   212     10         1      191.48           2
   212     10         2      194.12           2
   212     10         3      192.71           2
   212     10         4      191.75           2
   212     10         5      191.48           2
   212     10         6      191.48           2
   212     10         7      191.58           2
   212     10         8      194.24           2
   212     10         9      193.77           2
   212     10        10      193.77           2
   212     10        11      194.12           2
   212     10        12      191.48           2
   212     10        13      191.48           2
   212     10        14      194.19           2
   212     10        15      192.09           2
   212     11         1      172.93           2
   212     11         2      175.42           2
   212     11         3      174.30           2
   212     11         4      173.39           2
   212     11         5      172.94           2
   212     11         6      173.04           2
   212     11         7      173.20           2
   212     11         8      175.46           2
   212     11         9      173.69           2
   212     11        10      173.69           2
   212     11        11      175.41           2
   212     11        12      172.99           2
   212     11        13      173.08           2
   212     11        14      175.17           2
   212     11        15      173.79           2
   215      1         1        0.00           0
   215      1         2        0.00           0
   215      1         3        0.00           0
   215      1         4        0.00           0
   215      1         5        0.00           0
   215      1         6        0.00           0
   215      1         7        0.00           0
   215      1         8        0.00           0
   215      1         9        0.00           0
   215      1        10        0.00           0
   215      1        11        0.00           0
   215      1        12        0.00           0
   215      1        13        0.00           0
   215      1        14        0.00           0
   215      1        15        0.00           0
   215      2         1        0.00           0
   215      2         2        0.00           0
   215      2         3        0.00           0
   215      2         4        0.00           0
   215      2         5        0.00           0
   215      2         6        0.00           0
   215      2         7        0.00           0
   215      2         8        0.00           0
   215      2         9        0.00           0
   215      2        10        0.00           0
   215      2        11        0.00           0
   215      2        12        0.00           0
   215      2        13        0.00           0
   215      2        14        0.00           0
   215      2        15        0.00           0
   215      3         1        0.00           0
   215      3         2        0.00           0
   215      3         3        0.00           0
   215      3         4        0.00           0
   215      3         5        0.00           0
   215      3         6        0.00           0
   215      3         7        0.00           0
   215      3         8        0.00           0
   215      3         9        0.00           0
   215      3        10        0.00           0
   215      3        11        0.00           0
   215      3        12        0.00           0
   215      3        13        0.00           0
   215      3        14        0.00           0
   215      3        15        0.00           0
   215      4         1        0.00           0
   215      4         2        0.00           0
   215      4         3        0.00           0
   215      4         4        0.00           0
   215      4         5        0.00           0
   215      4         6        0.00           0
   215      4         7        0.00           0
   215      4         8        0.00           0
   215      4         9        0.00           0
   215      4        10        0.00           0
   215      4        11        0.00           0
   215      4        12        0.00           0
   215      4        13        0.00           0
   215      4        14        0.00           0
   215      4        15        0.00           0
   215      5         1        0.00           0
   215      5         2        0.00           0
   215      5         3        0.00           0
   215      5         4        0.00           0
   215      5         5        0.00           0
   215      5         6        0.00           0
   215      5         7        0.00           0
   215      5         8        0.00           0
   215      5         9        0.00           0
   215      5        10        0.00           0
   215      5        11        0.00           0
   215      5        12        0.00           0
   215      5        13        0.00           0
   215      5        14        0.00           0
   215      5        15        0.00           0
   215      6         1        0.00           0
   215      6         2        0.00           0
   215      6         3        0.00           0
   215      6         4        0.00           0
   215      6         5        0.00           0
   215      6         6        0.00           0
   215      6         7        0.00           0
   215      6         8        0.00           0
   215      6         9        0.00           0
   215      6        10        0.00           0
   215      6        11        0.00           0
   215      6        12        0.00           0
   215      6        13        0.00           0
   215      6        14        0.00           0
   215      6        15        0.00           0
   215      7         1        0.00           0
   215      7         2        0.00           0
   215      7         3        0.00           0
   215      7         4        0.00           0
   215      7         5        0.00           0
   215      7         6        0.00           0
   215      7         7        0.00           0
   215      7         8        0.00           0
   215      7         9        0.00           0
   215      7        10        0.00           0
   215      7        11        0.00           0
   215      7        12        0.00           0
   215      7        13        0.00           0
   215      7        14        0.00           0
   215      7        15        0.00           0
   215      8         1      127.69           2
   215      8         2      127.69           2
   215      8         3      127.69           2
   215      8         4      127.69           2
   215      8         5      127.69           2
   215      8         6      127.69           2
   215      8         7      127.69           2
   215      8         8      127.69           2
   215      8         9      127.69           2
   215      8        10      127.69           2
   215      8        11      127.69           2
   215      8        12      127.69           2
   215      8        13      127.69           2
   215      8        14      127.69           2
   215      8        15      127.69           2
   215      9         1      125.31           2
   215      9         2      125.31           2
   215      9         3      125.31           2
   215      9         4      125.31           2
   215      9         5      125.31           2
   215      9         6      125.31           2
   215      9         7      125.31           2
   215      9         8      125.31           2
   215      9         9      125.31           2
   215      9        10      125.31           2
   215      9        11      125.31           2
   215      9        12      125.31           2
   215      9        13      125.31           2
   215      9        14      125.31           2
   215      9        15      125.31           2
   215     10         1      204.70           2
   215     10         2      204.70           2
   215     10         3      204.70           2
   215     10         4      204.70           2
   215     10         5      204.70           2
   215     10         6      204.70           2
   215     10         7      204.70           2
   215     10         8      204.70           2
   215     10         9      204.70           2
   215     10        10      204.70           2
   215     10        11      204.70           2
   215     10        12      204.70           2
   215     10        13      204.70           2
   215     10        14      204.70           2
   215     10        15      204.70           2
   215     11         1      185.20           2
   215     11         2      185.20           2
   215     11         3      185.20           2
   215     11         4      185.20           2
   215     11         5      185.20           2
   215     11         6      185.20           2
   215     11         7      185.20           2
   215     11         8      185.20           2
   215     11         9      185.20           2
   215     11        10      185.20           2
   215     11        11      185.20           2
   215     11        12      185.20           2
   215     11        13      185.20           2
   215     11        14      185.20           2
   215     11        15      185.20           2
   218      1         1        0.00           0
   218      1         2        0.00           0
   218      1         3        0.00           0
   218      1         4        0.00           0
   218      1         5        0.00           0
   218      1         6        0.00           0
   218      1         7        0.00           0
   218      1         8        0.00           0
   218      1         9        0.00           0
   218      1        10        0.00           0
   218      1        11        0.00           0
   218      1        12        0.00           0
   218      1        13        0.00           0
   218      1        14        0.00           0
   218      1        15        0.00           0
   218      2         1        0.00           0
   218      2         2        0.00           0
   218      2         3        0.00           0
   218      2         4        0.00           0
   218      2         5        0.00           0
   218      2         6        0.00           0
   218      2         7        0.00           0
   218      2         8        0.00           0
   218      2         9        0.00           0
   218      2        10        0.00           0
   218      2        11        0.00           0
   218      2        12        0.00           0
   218      2        13        0.00           0
   218      2        14        0.00           0
   218      2        15        0.00           0
   218      3         1        0.00           0
   218      3         2        0.00           0
   218      3         3        0.00           0
   218      3         4        0.00           0
   218      3         5        0.00           0
   218      3         6        0.00           0
   218      3         7        0.00           0
   218      3         8        0.00           0
   218      3         9        0.00           0
   218      3        10        0.00           0
   218      3        11        0.00           0
   218      3        12        0.00           0
   218      3        13        0.00           0
   218      3        14        0.00           0
   218      3        15        0.00           0
   218      4         1        0.00           0
   218      4         2        0.00           0
   218      4         3        0.00           0
   218      4         4        0.00           0
   218      4         5        0.00           0
   218      4         6        0.00           0
   218      4         7        0.00           0
   218      4         8        0.00           0
   218      4         9        0.00           0
   218      4        10        0.00           0
   218      4        11        0.00           0
   218      4        12        0.00           0
   218      4        13        0.00           0
   218      4        14        0.00           0
   218      4        15        0.00           0
   218      5         1        0.00           0
   218      5         2        0.00           0
   218      5         3        0.00           0
   218      5         4        0.00           0
   218      5         5        0.00           0
   218      5         6        0.00           0
   218      5         7        0.00           0
   218      5         8        0.00           0
   218      5         9        0.00           0
   218      5        10        0.00           0
   218      5        11        0.00           0
   218      5        12        0.00           0
   218      5        13        0.00           0
   218      5        14        0.00           0
   218      5        15        0.00           0
   218      6         1        0.00           0
   218      6         2        0.00           0
   218      6         3        0.00           0
   218      6         4        0.00           0
   218      6         5        0.00           0
   218      6         6        0.00           0
   218      6         7        0.00           0
   218      6         8        0.00           0
   218      6         9        0.00           0
   218      6        10        0.00           0
   218      6        11        0.00           0
   218      6        12        0.00           0
   218      6        13        0.00           0
   218      6        14        0.00           0
   218      6        15        0.00           0
   218      7         1        0.00           0
   218      7         2        0.00           0
   218      7         3        0.00           0
   218      7         4        0.00           0
   218      7         5        0.00           0
   218      7         6        0.00           0
   218      7         7        0.00           0
   218      7         8        0.00           0
   218      7         9        0.00           0
   218      7        10        0.00           0
   218      7        11        0.00           0
   218      7        12        0.00           0
   218      7        13        0.00           0
   218      7        14        0.00           0
   218      7        15        0.00           0
   218      8         1      129.55           2
   218      8         2      129.55           2
   218      8         3      124.11           2
   218      8         4      129.55           2
   218      8         5      129.55           2
   218      8         6      128.63           2
   218      8         7      107.36           2
   218      8         8      129.55           2
   218      8         9      129.55           2
   218      8        10      129.55           2
   218      8        11      129.55           2
   218      8        12      129.55           2
   218      8        13      100.42           2
   218      8        14      129.55           2
   218      8        15      129.55           2
   218      9         1      127.37           2
   218      9         2      126.88           2
   218      9         3      128.98           2
   218      9         4      129.28           2
   218      9         5      126.63           2
   218      9         6      127.88           2
   218      9         7      135.48           2
   218      9         8      127.06           2
   218      9         9      127.68           2
   218      9        10      134.63           2
   218      9        11      136.05           2
   218      9        12      127.37           2
   218      9        13      139.93           2
   218      9        14      127.37           2
   218      9        15      131.87           2
   218     10         1      209.35           2
   218     10         2      209.46           2
   218     10         3      205.31           2
   218     10         4      197.12           2
   218     10         5      209.51           2
   218     10         6      208.09           2
   218     10         7      189.00           2
   218     10         8      209.42           2
   218     10         9      204.39           2
   218     10        10      172.80           2
   218     10        11      166.34           2
   218     10        12      209.35           2
   218     10        13      177.81           2
   218     10        14      209.35           2
   218     10        15      185.31           2
   218     11         1      186.77           2
   218     11         2      186.77           2
   218     11         3      187.16           2
   218     11         4      191.31           2
   218     11         5      186.62           2
   218     11         6      186.77           2
   218     11         7      193.05           2
   218     11         8      189.98           2
   218     11         9      191.11           2
   218     11        10      191.14           2
   218     11        11      191.03           2
   218     11        12      186.77           2
   218     11        13      201.31           2
   218     11        14      189.92           2
   218     11        15      191.26           2
   621      1         1        0.00           0
   621      1         2        0.00           0
   621      1         3        0.00           0
   621      1         4        0.00           0
   621      1         5        0.00           0
   621      1         6        0.00           0
   621      1         7        0.00           0
   621      1         8        0.00           0
   621      1         9        0.00           0
   621      1        10        0.00           0
   621      1        11        0.00           0
   621      1        12        0.00           0
   621      1        13        0.00           0
   621      1        14        0.00           0
   621      1        15        0.00           0
   621      2         1        0.00           0
   621      2         2        0.00           0
   621      2         3        0.00           0
   621      2         4        0.00           0
   621      2         5        0.00           0
   621      2         6        0.00           0
   621      2         7        0.00           0
   621      2         8        0.00           0
   621      2         9        0.00           0
   621      2        10        0.00           0
   621      2        11        0.00           0
   621      2        12        0.00           0
   621      2        13        0.00           0
   621      2        14        0.00           0
   621      2        15        0.00           0
   621      3         1        0.00           0
   621      3         2        0.00           0
   621      3         3        0.00           0
   621      3         4        0.00           0
   621      3         5        0.00           0
   621      3         6        0.00           0
   621      3         7        0.00           0
   621      3         8        0.00           0
   621      3         9        0.00           0
   621      3        10        0.00           0
   621      3        11        0.00           0
   621      3        12        0.00           0
   621      3        13        0.00           0
   621      3        14        0.00           0
   621      3        15        0.00           0
   621      4         1        0.00           0
   621      4         2        0.00           0
   621      4         3        0.00           0
   621      4         4        0.00           0
   621      4         5        0.00           0
   621      4         6        0.00           0
   621      4         7        0.00           0
   621      4         8        0.00           0
   621      4         9        0.00           0
   621      4        10        0.00           0
   621      4        11        0.00           0
   621      4        12        0.00           0
   621      4        13        0.00           0
   621      4        14        0.00           0
   621      4        15        0.00           0
   621      5         1        0.00           0
   621      5         2        0.00           0
   621      5         3        0.00           0
   621      5         4        0.00           0
   621      5         5        0.00           0
   621      5         6        0.00           0
   621      5         7        0.00           0
   621      5         8        0.00           0
   621      5         9        0.00           0
   621      5        10        0.00           0
   621      5        11        0.00           0
   621      5        12        0.00           0
   621      5        13        0.00           0
   621      5        14        0.00           0
   621      5        15        0.00           0
   621      6         1        0.00           0
   621      6         2        0.00           0
   621      6         3        0.00           0
   621      6         4        0.00           0
   621      6         5        0.00           0
   621      6         6        0.00           0
   621      6         7        0.00           0
   621      6         8        0.00           0
   621      6         9        0.00-7.53233e-13
   621      6        10        0.00           0
   621      6        11        0.00           0
   621      6        12        0.00           0
   621      6        13        0.00           0
   621      6        14        0.00           0
   621      6        15        0.00           0
   621      7         1        0.00           0
   621      7         2        0.00           0
   621      7         3        0.00           0
   621      7         4        0.00           0
   621      7         5        0.00           0
   621      7         6        0.00           0
   621      7         7        0.00           0
   621      7         8        0.00           0
   621      7         9        0.00           0
   621      7        10        0.00           0
   621      7        11        0.00           0
   621      7        12        0.00           0
   621      7        13        0.00           0
   621      7        14        0.00           0
   621      7        15        0.00           0
   621      8         1      126.38           2
   621      8         2      126.38           2
   621      8         3      126.38           2
   621      8         4      126.38           2
   621      8         5      126.38           2
   621      8         6      126.38           2
   621      8         7      126.38           2
   621      8         8      126.38           2
   621      8         9      126.38           2
   621      8        10      126.38           2
   621      8        11      126.38           2
   621      8        12      126.38           2
   621      8        13      126.38           2
   621      8        14      126.38           2
   621      8        15      126.38           2
   621      9         1      123.75           2
   621      9         2      123.65           2
   621      9         3      123.60           2
   621      9         4      124.12           2
   621      9         5      123.75           2
   621      9         6      123.43           2
   621      9         7      123.56           2
   621      9         8      123.60           2
   621      9         9      123.32           2
   621      9        10      124.39           2
   621      9        11      123.61           2
   621      9        12      132.18           2
   621      9        13      125.90           2
   621      9        14      123.84           2
   621      9        15      123.70           2
   621     10         1      200.93           2
   621     10         2      201.03           2
   621     10         3      200.94           2
   621     10         4      200.75           2
   621     10         5      200.93           2
   621     10         6      201.13           2
   621     10         7      200.95           2
   621     10         8      200.65           2
   621     10         9      201.07           2
   621     10        10      200.66           2
   621     10        11      200.92           2
   621     10        12      195.80           2
   621     10        13      199.32           2
   621     10        14      200.93           2
   621     10        15      200.97           2
   621     11         1      181.60           2
   621     11         2      181.69           2
   621     11         3      181.61           2
   621     11         4      181.44           2
   621     11         5      181.60           2
   621     11         6      181.78           2
   621     11         7      181.62           2
   621     11         8      181.35           2
   621     11         9      181.73           2
   621     11        10      181.36           2
   621     11        11      181.59           2
   621     11        12      177.08           2
   621     11        13      180.18           2
   621     11        14      181.60           2
   621     11        15      181.64           2
   624      1         1        0.00           0
   624      1         2        0.00           0
   624      1         3        0.00           0
   624      1         4        0.00           0
   624      1         5        0.00           0
   624      1         6        0.00           0
   624      1         7        0.00           0
   624      1         8        0.00           0
   624      1         9        0.00           0
   624      1        10        0.00           0
   624      1        11        0.00           0
   624      1        12        0.00           0
   624      1        13        0.00           0
   624      1        14        0.00           0
   624      1        15        0.00           0
   624      2         1        0.00           0
   624      2         2        0.00           0
   624      2         3        0.00           0
   624      2         4        0.00           0
   624      2         5        0.00           0
   624      2         6        0.00           0
   624      2         7        0.00           0
   624      2         8        0.00           0
   624      2         9        0.00           0
   624      2        10        0.00           0
   624      2        11        0.00           0
   624      2        12        0.00           0
   624      2        13        0.00           0
   624      2        14        0.00           0
   624      2        15        0.00           0
   624      3         1        0.00           0
   624      3         2        0.00           0
   624      3         3        0.00           0
   624      3         4        0.00           0
   624      3         5        0.00           0
   624      3         6        0.00           0
   624      3         7        0.00           0
   624      3         8        0.00           0
   624      3         9        0.00           0
   624      3        10        0.00           0
   624      3        11        0.00           0
   624      3        12        0.00           0
   624      3        13        0.00           0
   624      3        14        0.00           0
   624      3        15        0.00           0
   624      4         1        0.00           0
   624      4         2        0.00           0
   624      4         3        0.00           0
   624      4         4        0.00           0
   624      4         5        0.00           0
   624      4         6        0.00           0
   624      4         7        0.00           0
   624      4         8        0.00           0
   624      4         9        0.00           0
   624      4        10        0.00           0
   624      4        11        0.00           0
   624      4        12        0.00           0
   624      4        13        0.00           0
   624      4        14        0.00           0
   624      4        15        0.00           0
   624      5         1        0.00           0
   624      5         2        0.00           0
   624      5         3        0.00           0
   624      5         4        0.00           0
   624      5         5        0.00           0
   624      5         6        0.00           0
   624      5         7        0.00           0
   624      5         8        0.00           0
   624      5         9        0.00           0
   624      5        10        0.00           0
   624      5        11        0.00           0
   624      5        12        0.00           0
