 Cycle Period  Scenario      SoldDA
  1108      2        11        0.00
  1108      2        12        0.00
  1108      2        13        0.00
  1108      2        14        0.00
  1108      2        15        0.00
  1108      3         1        0.00
  1108      3         2        0.00
  1108      3         3        0.00
  1108      3         4        0.00
  1108      3         5        0.00
  1108      3         6        0.00
  1108      3         7        0.00
  1108      3         8        0.00
  1108      3         9        0.00
  1108      3        10        0.00
  1108      3        11        0.00
  1108      3        12        0.00
  1108      3        13        0.00
  1108      3        14        0.00
  1108      3        15        0.00
  1108      4         1        0.00
  1108      4         2        0.00
  1108      4         3        0.00
  1108      4         4        0.00
  1108      4         5        0.00
  1108      4         6        0.00
  1108      4         7        0.00
  1108      4         8        0.00
  1108      4         9        0.00
  1108      4        10        0.00
  1108      4        11        0.00
  1108      4        12        0.00
  1108      4        13        0.00
  1108      4        14        0.00
  1108      4        15        0.00
  1108      5         1        0.00
  1108      5         2        0.00
  1108      5         3        0.00
  1108      5         4        0.00
  1108      5         5        0.00
  1108      5         6        0.00
  1108      5         7        0.00
  1108      5         8        0.00
  1108      5         9        0.00
  1108      5        10        0.00
  1108      5        11        0.00
  1108      5        12        0.00
  1108      5        13        0.00
  1108      5        14        0.00
  1108      5        15        0.00
  1108      6         1        0.00
  1108      6         2        0.00
  1108      6         3        0.00
  1108      6         4        0.00
  1108      6         5        0.00
  1108      6         6        0.00
  1108      6         7        0.00
  1108      6         8        0.00
  1108      6         9        0.00
  1108      6        10        0.00
  1108      6        11        0.00
  1108      6        12        0.00
  1108      6        13        0.00
  1108      6        14        0.00
  1108      6        15        0.00
  1108      7         1        0.00
  1108      7         2        0.00
  1108      7         3        0.00
  1108      7         4        0.00
  1108      7         5        0.00
  1108      7         6        0.00
  1108      7         7        0.00
  1108      7         8        0.00
  1108      7         9        0.00
  1108      7        10        0.00
  1108      7        11        0.00
  1108      7        12        0.00
  1108      7        13        0.00
  1108      7        14        0.00
  1108      7        15        0.00
  1108      8         1        0.00
  1108      8         2        0.00
  1108      8         3        0.00
  1108      8         4        0.00
  1108      8         5        0.00
  1108      8         6        0.00
  1108      8         7        0.00
  1108      8         8        0.00
  1108      8         9        0.00
  1108      8        10        0.00
  1108      8        11        0.00
  1108      8        12        0.00
  1108      8        13        0.00
  1108      8        14        0.00
  1108      8        15        0.00
  1108      9         1        0.00
  1108      9         2        0.00
  1108      9         3        0.00
  1108      9         4        0.00
  1108      9         5        0.00
  1108      9         6        0.00
  1108      9         7        0.00
  1108      9         8        0.00
  1108      9         9        0.00
  1108      9        10        0.00
  1108      9        11        0.00
  1108      9        12        0.00
  1108      9        13        0.00
  1108      9        14        0.00
  1108      9        15        0.00
  1108     10         1        0.00
  1108     10         2        0.00
  1108     10         3        0.00
  1108     10         4        0.00
  1108     10         5        0.00
  1108     10         6        0.00
  1108     10         7        0.00
  1108     10         8        0.00
  1108     10         9        0.00
  1108     10        10        0.00
  1108     10        11        0.00
  1108     10        12        0.00
  1108     10        13        0.00
  1108     10        14        0.00
  1108     10        15        0.00
  1108     11         1        0.00
  1108     11         2        0.00
  1108     11         3        0.00
  1108     11         4        0.00
  1108     11         5        0.00
  1108     11         6        0.00
  1108     11         7        0.00
  1108     11         8        0.00
  1108     11         9        0.00
  1108     11        10        0.00
  1108     11        11        0.00
  1108     11        12        0.00
  1108     11        13        0.00
  1108     11        14        0.00
  1108     11        15        0.00
  1108     12         1        0.00
  1108     12         2        0.00
  1108     12         3        0.00
  1108     12         4        0.00
  1108     12         5        0.00
  1108     12         6        0.00
  1108     12         7        0.00
  1108     12         8        0.00
  1108     12         9        0.00
  1108     12        10        0.00
  1108     12        11        0.00
  1108     12        12        0.00
  1108     12        13        0.00
  1108     12        14        0.00
  1108     12        15        0.00
  1111      1         1        0.00
  1111      1         2        0.00
  1111      1         3        0.00
  1111      1         4        0.00
  1111      1         5        0.00
  1111      1         6        0.00
  1111      1         7        0.00
  1111      1         8        0.00
  1111      1         9        0.00
  1111      1        10        0.00
  1111      1        11        0.00
  1111      1        12        0.00
  1111      1        13        0.00
  1111      1        14        0.00
  1111      1        15        0.00
  1111      2         1        0.00
  1111      2         2        0.00
  1111      2         3        0.00
  1111      2         4        0.00
  1111      2         5        0.00
  1111      2         6        0.00
  1111      2         7        0.00
  1111      2         8        0.00
  1111      2         9        0.00
  1111      2        10        0.00
  1111      2        11        0.00
  1111      2        12        0.00
  1111      2        13        0.00
  1111      2        14        0.00
  1111      2        15        0.00
  1111      3         1        0.00
  1111      3         2        0.00
  1111      3         3        0.00
  1111      3         4        0.00
  1111      3         5        0.00
  1111      3         6        0.00
  1111      3         7        0.00
  1111      3         8        0.00
  1111      3         9        0.00
  1111      3        10        0.00
  1111      3        11        0.00
  1111      3        12        0.00
  1111      3        13        0.00
  1111      3        14        0.00
  1111      3        15        0.00
  1111      4         1        0.00
  1111      4         2        0.00
  1111      4         3        0.00
  1111      4         4        0.00
  1111      4         5        0.00
  1111      4         6        0.00
  1111      4         7        0.00
  1111      4         8        0.00
  1111      4         9        0.00
  1111      4        10        0.00
  1111      4        11        0.00
  1111      4        12        0.00
  1111      4        13        0.00
  1111      4        14        0.00
  1111      4        15        0.00
  1111      5         1        0.00
  1111      5         2        0.00
  1111      5         3        0.00
  1111      5         4        0.00
  1111      5         5        0.00
  1111      5         6        0.00
  1111      5         7        0.00
  1111      5         8        0.00
  1111      5         9        0.00
  1111      5        10        0.00
  1111      5        11        0.00
  1111      5        12        0.00
  1111      5        13        0.00
  1111      5        14        0.00
  1111      5        15        0.00
  1111      6         1        0.00
  1111      6         2        0.00
  1111      6         3        0.00
  1111      6         4        0.00
  1111      6         5        0.00
  1111      6         6        0.00
  1111      6         7        0.00
  1111      6         8        0.00
  1111      6         9        0.00
  1111      6        10        0.00
  1111      6        11        0.00
  1111      6        12        0.00
  1111      6        13        0.00
  1111      6        14        0.00
  1111      6        15        0.00
  1111      7         1        0.00
  1111      7         2        0.00
  1111      7         3        0.00
  1111      7         4        0.00
  1111      7         5        0.00
  1111      7         6        0.00
  1111      7         7        0.00
  1111      7         8        0.00
  1111      7         9        0.00
  1111      7        10        0.00
  1111      7        11        0.00
  1111      7        12        0.00
  1111      7        13        0.00
  1111      7        14        0.00
  1111      7        15        0.00
  1111      8         1        0.00
  1111      8         2        0.00
  1111      8         3        0.00
  1111      8         4        0.00
  1111      8         5        0.00
  1111      8         6        0.00
  1111      8         7        0.00
  1111      8         8        0.00
  1111      8         9        0.00
  1111      8        10        0.00
  1111      8        11        0.00
  1111      8        12        0.00
  1111      8        13        0.00
  1111      8        14        0.00
  1111      8        15        0.00
  1111      9         1        0.00
  1111      9         2        0.00
  1111      9         3        0.00
  1111      9         4        0.00
  1111      9         5        0.00
  1111      9         6        0.00
  1111      9         7        0.00
  1111      9         8        0.00
  1111      9         9        0.00
  1111      9        10        0.00
  1111      9        11        0.00
  1111      9        12        0.00
  1111      9        13        0.00
  1111      9        14        0.00
  1111      9        15        0.00
  1111     10         1        0.00
  1111     10         2        0.00
  1111     10         3        0.00
  1111     10         4        0.00
  1111     10         5        0.00
  1111     10         6        0.00
  1111     10         7        0.00
  1111     10         8        0.00
  1111     10         9        0.00
  1111     10        10        0.00
  1111     10        11        0.00
  1111     10        12        0.00
  1111     10        13        0.00
  1111     10        14        0.00
  1111     10        15        0.00
  1111     11         1        0.00
  1111     11         2        0.00
  1111     11         3        0.00
  1111     11         4        0.00
  1111     11         5        0.00
  1111     11         6        0.00
  1111     11         7        0.00
  1111     11         8        0.00
  1111     11         9        0.00
  1111     11        10        0.00
  1111     11        11        0.00
  1111     11        12        0.00
  1111     11        13        0.00
  1111     11        14        0.00
  1111     11        15        0.00
  1111     12         1        0.00
  1111     12         2        0.00
  1111     12         3        0.00
  1111     12         4        0.00
  1111     12         5        0.00
  1111     12         6        0.00
  1111     12         7        0.00
  1111     12         8        0.00
  1111     12         9        0.00
  1111     12        10        0.00
  1111     12        11        0.00
  1111     12        12        0.00
  1111     12        13        0.00
  1111     12        14        0.00
  1111     12        15        0.00
