 Cycle Period  Scenario      SoldDA
   636      2         5        0.00
   636      2         6        0.00
   636      2         7        0.00
   636      2         8        0.00
   636      2         9        0.00
   636      2        10        0.00
   636      2        11        0.00
   636      2        12        0.00
   636      2        13        0.00
   636      2        14        0.00
   636      2        15        0.00
   636      3         1        0.00
   636      3         2        0.00
   636      3         3        0.00
   636      3         4        0.00
   636      3         5        0.00
   636      3         6        0.00
   636      3         7        0.00
   636      3         8        0.00
   636      3         9        0.00
   636      3        10        0.00
   636      3        11        0.00
   636      3        12        0.00
   636      3        13        0.00
   636      3        14        0.00
   636      3        15        0.00
   636      4         1        0.00
   636      4         2        0.00
   636      4         3        0.00
   636      4         4        0.00
   636      4         5        0.00
   636      4         6        0.00
   636      4         7        0.00
   636      4         8        0.00
   636      4         9        0.00
   636      4        10        0.00
   636      4        11        0.00
   636      4        12        0.00
   636      4        13        0.00
   636      4        14        0.00
   636      4        15        0.00
   636      5         1        0.00
   636      5         2        0.00
   636      5         3        0.00
   636      5         4        0.00
   636      5         5        0.00
   636      5         6        0.00
   636      5         7        0.00
   636      5         8        0.00
   636      5         9        0.00
   636      5        10        0.00
   636      5        11        0.00
   636      5        12        0.00
   636      5        13        0.00
   636      5        14        0.00
   636      5        15        0.00
   636      6         1        0.00
   636      6         2        0.00
   636      6         3        0.00
   636      6         4        0.00
   636      6         5        0.00
   636      6         6        0.00
   636      6         7        0.00
   636      6         8        0.00
   636      6         9        0.00
   636      6        10        0.00
   636      6        11        0.00
   636      6        12        0.00
   636      6        13        0.00
   636      6        14        0.00
   636      6        15        0.00
   636      7         1        0.00
   636      7         2        0.00
   636      7         3        0.00
   636      7         4        0.00
   636      7         5        0.00
   636      7         6        0.00
   636      7         7        0.00
   636      7         8        0.00
   636      7         9        0.00
   636      7        10        0.00
   636      7        11        0.00
   636      7        12        0.00
   636      7        13        0.00
   636      7        14        0.00
   636      7        15        0.00
   636      8         1        0.00
   636      8         2        0.00
   636      8         3        0.00
   636      8         4        0.00
   636      8         5        0.00
   636      8         6        0.00
   636      8         7        0.00
   636      8         8        0.00
   636      8         9        0.00
   636      8        10        0.00
   636      8        11        0.00
   636      8        12        0.00
   636      8        13        0.00
   636      8        14        0.00
   636      8        15        0.00
   636      9         1        0.00
   636      9         2        0.00
   636      9         3        0.00
   636      9         4        0.00
   636      9         5        0.00
   636      9         6        0.00
   636      9         7        0.00
   636      9         8        0.00
   636      9         9        0.00
   636      9        10        0.00
   636      9        11        0.00
   636      9        12        0.00
   636      9        13        0.00
   636      9        14        0.00
   636      9        15        0.00
   636     10         1        0.00
   636     10         2        0.00
   636     10         3        0.00
   636     10         4        0.00
   636     10         5        0.00
   636     10         6        0.00
   636     10         7        0.00
   636     10         8        0.00
   636     10         9        0.00
   636     10        10        0.00
   636     10        11        0.00
   636     10        12        0.00
   636     10        13        0.00
   636     10        14        0.00
   636     10        15        0.00
   636     11         1        0.00
   636     11         2        0.00
   636     11         3        0.00
   636     11         4        0.00
   636     11         5        0.00
   636     11         6        0.00
   636     11         7        0.00
   636     11         8        0.00
   636     11         9        0.00
   636     11        10        0.00
   636     11        11        0.00
   636     11        12        0.00
   636     11        13        0.00
   636     11        14        0.00
   636     11        15        0.00
   639      1         1        0.00
   639      1         2        0.00
   639      1         3        0.00
   639      1         4        0.00
   639      1         5        0.00
   639      1         6        0.00
   639      1         7        0.00
   639      1         8        0.00
   639      1         9        0.00
   639      1        10        0.00
   639      1        11        0.00
   639      1        12        0.00
   639      1        13        0.00
   639      1        14        0.00
   639      1        15        0.00
   639      2         1        0.00
   639      2         2        0.00
   639      2         3        0.00
   639      2         4        0.00
   639      2         5        0.00
   639      2         6        0.00
   639      2         7        0.00
   639      2         8        0.00
   639      2         9        0.00
   639      2        10        0.00
   639      2        11        0.00
   639      2        12        0.00
   639      2        13        0.00
   639      2        14        0.00
   639      2        15        0.00
   639      3         1        0.00
   639      3         2        0.00
   639      3         3        0.00
   639      3         4        0.00
   639      3         5        0.00
   639      3         6        0.00
   639      3         7        0.00
   639      3         8        0.00
   639      3         9        0.00
   639      3        10        0.00
   639      3        11        0.00
   639      3        12        0.00
   639      3        13        0.00
   639      3        14        0.00
   639      3        15        0.00
   639      4         1        0.00
   639      4         2        0.00
   639      4         3        0.00
   639      4         4        0.00
   639      4         5        0.00
   639      4         6        0.00
   639      4         7        0.00
   639      4         8        0.00
   639      4         9        0.00
   639      4        10        0.00
   639      4        11        0.00
   639      4        12        0.00
   639      4        13        0.00
   639      4        14        0.00
   639      4        15        0.00
   639      5         1        0.00
   639      5         2        0.00
   639      5         3        0.00
   639      5         4        0.00
   639      5         5        0.00
   639      5         6        0.00
   639      5         7        0.00
   639      5         8        0.00
   639      5         9        0.00
   639      5        10        0.00
   639      5        11        0.00
   639      5        12        0.00
   639      5        13        0.00
   639      5        14        0.00
   639      5        15        0.00
   639      6         1        0.00
   639      6         2        0.00
   639      6         3        0.00
   639      6         4        0.00
   639      6         5        0.00
   639      6         6        0.00
   639      6         7        0.00
   639      6         8        0.00
   639      6         9        0.00
   639      6        10        0.00
   639      6        11        0.00
   639      6        12        0.00
   639      6        13        0.00
   639      6        14        0.00
   639      6        15        0.00
   639      7         1        0.00
   639      7         2        0.00
   639      7         3        0.00
   639      7         4        0.00
   639      7         5        0.00
   639      7         6        0.00
   639      7         7        0.00
   639      7         8        0.00
   639      7         9        0.00
   639      7        10        0.00
   639      7        11        0.00
   639      7        12        0.00
   639      7        13        0.00
   639      7        14        0.00
   639      7        15        0.00
   639      8         1        0.00
   639      8         2        0.00
   639      8         3        0.00
   639      8         4        0.00
   639      8         5        0.00
   639      8         6        0.00
   639      8         7        0.00
   639      8         8        0.00
   639      8         9        0.00
   639      8        10        0.00
   639      8        11        0.00
   639      8        12        0.00
   639      8        13        0.00
   639      8        14        0.00
   639      8        15        0.00
   639      9         1       22.34
   639      9         2       15.50
   639      9         3       23.55
   639      9         4       13.27
   639      9         5       13.05
   639      9         6       14.07
   639      9         7       18.56
   639      9         8       13.64
   639      9         9       18.56
   639      9        10       13.38
   639      9        11       15.47
   639      9        12       24.55
   639      9        13       19.37
   639      9        14       29.89
   639      9        15       17.49
   639     10         1       19.95
   639     10         2       27.64
   639     10         3       18.76
   639     10         4       30.61
   639     10         5       30.81
   639     10         6       29.49
   639     10         7       23.69
   639     10         8       30.19
   639     10         9       23.69
   639     10        10       30.49
   639     10        11       27.68
   639     10        12       17.60
   639     10        13       22.88
   639     10        14       12.49
   639     10        15       25.75
   639     11         1       31.69
   639     11         2       31.75
   639     11         3       31.70
   639     11         4       31.71
   639     11         5       31.72
   639     11         6       31.76
   639     11         7       31.69
   639     11         8       31.70
   639     11         9       31.69
   639     11        10       31.68
   639     11        11       31.77
   639     11        12       31.69
   639     11        13       31.70
   639     11        14       31.73
   639     11        15       31.77
   642      1         1        0.00
   642      1         2        0.00
   642      1         3        0.00
   642      1         4        0.00
   642      1         5        0.00
   642      1         6        0.00
   642      1         7        0.00
   642      1         8        0.00
   642      1         9        0.00
   642      1        10        0.00
   642      1        11        0.00
   642      1        12        0.00
   642      1        13        0.00
   642      1        14        0.00
   642      1        15        0.00
   642      2         1        0.00
   642      2         2        0.00
   642      2         3        0.00
   642      2         4        0.00
   642      2         5        0.00
   642      2         6        0.00
   642      2         7        0.00
   642      2         8        0.00
   642      2         9        0.00
   642      2        10        0.00
   642      2        11        0.00
   642      2        12        0.00
   642      2        13        0.00
   642      2        14        0.00
   642      2        15        0.00
   642      3         1        0.00
   642      3         2        0.00
   642      3         3        0.00
   642      3         4        0.00
   642      3         5        0.00
   642      3         6        0.00
   642      3         7        0.00
   642      3         8        0.00
   642      3         9        0.00
   642      3        10        0.00
   642      3        11        0.00
   642      3        12        0.00
   642      3        13        0.00
   642      3        14        0.00
   642      3        15        0.00
   642      4         1        0.00
   642      4         2        0.00
   642      4         3        0.00
   642      4         4        0.00
   642      4         5        0.00
   642      4         6        0.00
   642      4         7        0.00
   642      4         8        0.00
   642      4         9        0.00
   642      4        10        0.00
   642      4        11        0.00
   642      4        12        0.00
   642      4        13        0.00
   642      4        14        0.00
   642      4        15        0.00
   642      5         1        0.00
   642      5         2        0.00
   642      5         3        0.00
   642      5         4        0.00
   642      5         5        0.00
   642      5         6        0.00
   642      5         7        0.00
   642      5         8        0.00
   642      5         9        0.00
   642      5        10        0.00
   642      5        11        0.00
   642      5        12        0.00
   642      5        13        0.00
   642      5        14        0.00
   642      5        15        0.00
   642      6         1        0.00
   642      6         2        0.00
   642      6         3        0.00
   642      6         4        0.00
   642      6         5        0.00
   642      6         6        0.00
   642      6         7        0.00
   642      6         8        0.00
   642      6         9        0.00
   642      6        10        0.00
   642      6        11        0.00
   642      6        12        0.00
   642      6        13        0.00
   642      6        14        0.00
   642      6        15        0.00
   642      7         1        0.00
   642      7         2        0.00
   642      7         3        0.00
   642      7         4        0.00
   642      7         5        0.00
   642      7         6        0.00
   642      7         7        0.00
   642      7         8        0.00
   642      7         9        0.00
   642      7        10        0.00
   642      7        11        0.00
   642      7        12        0.00
   642      7        13        0.00
   642      7        14        0.00
   642      7        15        0.00
   642      8         1        0.00
   642      8         2        0.00
   642      8         3        0.00
   642      8         4        0.00
   642      8         5        0.00
   642      8         6        0.00
   642      8         7        0.00
   642      8         8        0.00
   642      8         9        0.00
   642      8        10        0.00
   642      8        11        0.00
   642      8        12        0.00
   642      8        13        0.00
   642      8        14        0.00
   642      8        15        0.00
   642      9         1        0.00
   642      9         2        0.00
   642      9         3        0.00
   642      9         4        0.00
   642      9         5        0.00
   642      9         6        0.00
   642      9         7        0.00
   642      9         8        0.00
   642      9         9        0.00
   642      9        10        0.00
   642      9        11        0.00
   642      9        12        0.00
   642      9        13        0.00
   642      9        14        0.00
   642      9        15        0.00
   642     10         1        0.00
   642     10         2        0.00
   642     10         3        0.00
   642     10         4        0.00
   642     10         5        0.00
   642     10         6        0.00
   642     10         7        0.00
   642     10         8        0.00
   642     10         9        0.00
   642     10        10        0.00
   642     10        11        0.00
   642     10        12        0.00
   642     10        13        0.00
   642     10        14        0.00
   642     10        15        0.00
   642     11         1        0.00
   642     11         2        0.00
   642     11         3        0.00
   642     11         4        0.00
   642     11         5        0.00
   642     11         6        0.00
   642     11         7        0.00
   642     11         8        0.00
   642     11         9        0.00
   642     11        10        0.00
   642     11        11        0.00
   642     11        12        0.00
   642     11        13        0.00
   642     11        14        0.00
   642     11        15        0.00
   642     12         1        0.00
   642     12         2        0.00
   642     12         3        0.00
   642     12         4        0.00
   642     12         5        0.00
   642     12         6        0.00
   642     12         7        0.00
   642     12         8        0.00
   642     12         9        0.00
   642     12        10        0.00
   642     12        11        0.00
   642     12        12        0.00
   642     12        13        0.00
   642     12        14        0.00
   642     12        15        0.00
   645      1         1        0.00
   645      1         2        0.00
   645      1         3        0.00
   645      1         4        0.00
   645      1         5        0.00
   645      1         6        0.00
   645      1         7        0.00
   645      1         8        0.00
   645      1         9        0.00
   645      1        10        0.00
   645      1        11        0.00
   645      1        12        0.00
   645      1        13        0.00
   645      1        14        0.00
   645      1        15        0.00
   645      2         1        0.00
   645      2         2        0.00
   645      2         3        0.00
   645      2         4        0.00
   645      2         5        0.00
   645      2         6        0.00
   645      2         7        0.00
   645      2         8        0.00
   645      2         9        0.00
   645      2        10        0.00
   645      2        11        0.00
   645      2        12        0.00
   645      2        13        0.00
   645      2        14        0.00
   645      2        15        0.00
   645      3         1        0.00
   645      3         2        0.00
   645      3         3        0.00
   645      3         4        0.00
   645      3         5        0.00
   645      3         6        0.00
   645      3         7        0.00
   645      3         8        0.00
   645      3         9        0.00
   645      3        10        0.00
   645      3        11        0.00
   645      3        12        0.00
   645      3        13        0.00
   645      3        14        0.00
   645      3        15        0.00
   645      4         1        0.00
   645      4         2        0.00
   645      4         3        0.00
   645      4         4        0.00
   645      4         5        0.00
   645      4         6        0.00
   645      4         7        0.00
   645      4         8        0.00
   645      4         9        0.00
   645      4        10        0.00
   645      4        11        0.00
   645      4        12        0.00
   645      4        13        0.00
   645      4        14        0.00
   645      4        15        0.00
   645      5         1        0.00
   645      5         2        0.00
   645      5         3        0.00
   645      5         4        0.00
   645      5         5        0.00
   645      5         6        0.00
   645      5         7        0.00
   645      5         8        0.00
   645      5         9        0.00
   645      5        10        0.00
   645      5        11        0.00
   645      5        12        0.00
   645      5        13        0.00
   645      5        14        0.00
   645      5        15        0.00
   645      6         1        0.00
   645      6         2        0.00
   645      6         3        0.00
   645      6         4        0.00
   645      6         5        0.00
   645      6         6        0.00
   645      6         7        0.00
   645      6         8        0.00
   645      6         9        0.00
   645      6        10        0.00
   645      6        11        0.00
   645      6        12        0.00
   645      6        13        0.00
   645      6        14        0.00
   645      6        15        0.00
   645      7         1        6.96
   645      7         2        6.96
   645      7         3        6.96
   645      7         4        6.96
   645      7         5        6.96
   645      7         6        6.96
   645      7         7        6.96
   645      7         8        6.96
   645      7         9        6.96
   645      7        10        6.96
   645      7        11        6.96
   645      7        12        6.96
   645      7        13        6.96
   645      7        14        6.96
   645      7        15        6.96
   645      8         1        3.64
   645      8         2        3.64
   645      8         3        3.64
   645      8         4        3.64
   645      8         5        3.64
   645      8         6        3.64
   645      8         7        3.64
   645      8         8        3.64
   645      8         9        3.64
   645      8        10        3.64
   645      8        11        3.64
   645      8        12        3.64
   645      8        13        3.64
   645      8        14        3.64
   645      8        15        3.64
   645      9         1        8.32
   645      9         2        8.32
   645      9         3        8.32
   645      9         4        8.32
   645      9         5        8.32
   645      9         6        8.32
   645      9         7        8.32
   645      9         8        8.32
   645      9         9        8.32
   645      9        10        8.32
   645      9        11        8.32
   645      9        12        8.32
   645      9        13        8.32
   645      9        14        8.32
   645      9        15        8.32
   645     10         1        7.76
   645     10         2       21.12
   645     10         3        4.20
   645     10         4       16.05
   645     10         5       21.12
   645     10         6       18.44
   645     10         7       21.12
   645     10         8       21.12
   645     10         9       21.12
   645     10        10       21.12
   645     10        11       21.12
   645     10        12       21.12
   645     10        13       15.59
   645     10        14       21.12
   645     10        15       21.12
   645     11         1        8.61
   645     11         2        7.79
   645     11         3        9.09
   645     11         4        7.49
   645     11         5       13.75
   645     11         6        7.16
   645     11         7       16.50
   645     11         8        7.36
   645     11         9       16.50
   645     11        10        8.25
   645     11        11        8.19
   645     11        12        7.29
   645     11        13        7.55
   645     11        14       16.28
   645     11        15        7.79
   645     12         1       14.04
   645     12         2        8.40
   645     12         3       12.04
   645     12         4       10.78
   645     12         5        9.11
   645     12         6       10.53
   645     12         7        8.42
   645     12         8        8.85
   645     12         9        8.42
   645     12        10        7.83
   645     12        11        7.79
   645     12        12       11.34
   645     12        13       11.06
   645     12        14        7.85
   645     12        15       10.51
   648      1         1        0.00
   648      1         2        0.00
   648      1         3        0.00
   648      1         4        0.00
   648      1         5        0.00
   648      1         6        0.00
   648      1         7        0.00
   648      1         8        0.00
   648      1         9        0.00
   648      1        10        0.00
   648      1        11        0.00
   648      1        12        0.00
   648      1        13        0.00
   648      1        14        0.00
   648      1        15        0.00
   648      2         1        0.00
   648      2         2        0.00
   648      2         3        0.00
   648      2         4        0.00
   648      2         5        0.00
   648      2         6        0.00
   648      2         7        0.00
   648      2         8        0.00
   648      2         9        0.00
   648      2        10        0.00
   648      2        11        0.00
   648      2        12        0.00
   648      2        13        0.00
   648      2        14        0.00
   648      2        15        0.00
   648      3         1        0.00
   648      3         2        0.00
   648      3         3        0.00
   648      3         4        0.00
   648      3         5        0.00
   648      3         6        0.00
   648      3         7        0.00
   648      3         8        0.00
   648      3         9        0.00
   648      3        10        0.00
   648      3        11        0.00
   648      3        12        0.00
   648      3        13        0.00
   648      3        14        0.00
   648      3        15        0.00
   648      4         1        0.00
   648      4         2        0.00
   648      4         3        0.00
   648      4         4        0.00
   648      4         5        0.00
   648      4         6        0.00
   648      4         7        0.00
   648      4         8        0.00
   648      4         9        0.00
   648      4        10        0.00
   648      4        11        0.00
   648      4        12        0.00
   648      4        13        0.00
   648      4        14        0.00
   648      4        15        0.00
   648      5         1        0.00
   648      5         2        0.00
   648      5         3        0.00
   648      5         4        0.00
   648      5         5        0.00
   648      5         6        0.00
   648      5         7        0.00
   648      5         8        0.00
   648      5         9        0.00
   648      5        10        0.00
   648      5        11        0.00
   648      5        12        0.00
   648      5        13        0.00
   648      5        14        0.00
   648      5        15        0.00
   648      6         1        0.00
   648      6         2        0.00
   648      6         3        0.00
   648      6         4        0.00
   648      6         5        0.00
   648      6         6        0.00
   648      6         7        0.00
   648      6         8        0.00
   648      6         9        0.00
   648      6        10        0.00
   648      6        11        0.00
   648      6        12        0.00
   648      6        13        0.00
   648      6        14        0.00
   648      6        15        0.00
   648      7         1        0.00
   648      7         2        0.00
   648      7         3        0.00
   648      7         4        0.00
   648      7         5        0.00
   648      7         6        0.00
   648      7         7        0.00
   648      7         8        0.00
   648      7         9        0.00
   648      7        10        0.00
   648      7        11        0.00
   648      7        12        0.00
   648      7        13        0.00
   648      7        14        0.00
   648      7        15        0.00
   648      8         1        0.00
   648      8         2        0.00
   648      8         3        0.00
   648      8         4        0.00
   648      8         5        0.00
   648      8         6        0.00
   648      8         7        0.00
   648      8         8        0.00
   648      8         9        0.00
   648      8        10        0.00
   648      8        11        0.00
   648      8        12        0.00
   648      8        13        0.00
   648      8        14        0.00
   648      8        15        0.00
   648      9         1        0.00
   648      9         2        0.00
   648      9         3        0.00
   648      9         4        0.00
   648      9         5        0.00
   648      9         6        0.00
   648      9         7        0.00
   648      9         8        0.00
   648      9         9        0.00
   648      9        10        0.00
   648      9        11        0.00
   648      9        12        0.00
   648      9        13        0.00
   648      9        14        0.00
   648      9        15        0.00
   648     10         1       18.26
   648     10         2       18.26
   648     10         3       18.26
   648     10         4       18.26
   648     10         5       18.26
   648     10         6       18.26
   648     10         7       18.26
   648     10         8       18.26
   648     10         9       18.26
   648     10        10       18.26
   648     10        11       18.26
   648     10        12       18.26
   648     10        13       18.26
   648     10        14       18.26
   648     10        15       18.26
   648     11         1       31.70
   648     11         2       31.70
   648     11         3       21.77
   648     11         4       31.69
   648     11         5       29.50
   648     11         6       31.70
   648     11         7       23.23
   648     11         8       31.70
   648     11         9       24.00
   648     11        10       31.70
   648     11        11       27.48
   648     11        12       27.48
   648     11        13       27.34
   648     11        14       22.11
   648     11        15       31.70
   648     12         1       16.76
   648     12         2       23.63
   648     12         3       24.58
   648     12         4       23.63
   648     12         5       23.63
   648     12         6       16.76
   648     12         7       24.93
   648     12         8       23.63
   648     12         9       24.19
   648     12        10       16.42
   648     12        11       23.63
   648     12        12       23.63
   648     12        13       24.69
   648     12        14       23.70
   648     12        15       20.19
  1102      1         1        0.00
  1102      1         2        0.00
  1102      1         3        0.00
  1102      1         4        0.00
  1102      1         5        0.00
  1102      1         6        0.00
  1102      1         7        0.00
  1102      1         8        0.00
  1102      1         9        0.00
  1102      1        10        0.00
  1102      1        11        0.00
  1102      1        12        0.00
  1102      1        13        0.00
  1102      1        14        0.00
  1102      1        15        0.00
  1102      2         1        0.00
  1102      2         2        0.00
  1102      2         3        0.00
  1102      2         4        0.00
  1102      2         5        0.00
  1102      2         6        0.00
  1102      2         7        0.00
  1102      2         8        0.00
  1102      2         9        0.00
  1102      2        10        0.00
  1102      2        11        0.00
  1102      2        12        0.00
  1102      2        13        0.00
  1102      2        14        0.00
  1102      2        15        0.00
  1102      3         1        0.00
  1102      3         2        0.00
  1102      3         3        0.00
  1102      3         4        0.00
  1102      3         5        0.00
  1102      3         6        0.00
  1102      3         7        0.00
  1102      3         8        0.00
  1102      3         9        0.00
  1102      3        10        0.00
  1102      3        11        0.00
  1102      3        12        0.00
  1102      3        13        0.00
  1102      3        14        0.00
  1102      3        15        0.00
  1102      4         1        0.00
  1102      4         2        0.00
  1102      4         3        0.00
  1102      4         4        0.00
  1102      4         5        0.00
  1102      4         6        0.00
  1102      4         7        0.00
  1102      4         8        0.00
  1102      4         9        0.00
  1102      4        10        0.00
  1102      4        11        0.00
  1102      4        12        0.00
  1102      4        13        0.00
  1102      4        14        0.00
  1102      4        15        0.00
  1102      5         1        0.00
  1102      5         2        0.00
  1102      5         3        0.00
  1102      5         4        0.00
  1102      5         5        0.00
  1102      5         6        0.00
  1102      5         7        0.00
  1102      5         8        0.00
  1102      5         9        0.00
  1102      5        10        0.00
  1102      5        11        0.00
  1102      5        12        0.00
  1102      5        13        0.00
  1102      5        14        0.00
  1102      5        15        0.00
  1102      6         1        0.00
  1102      6         2        0.00
  1102      6         3        0.00
  1102      6         4        0.00
  1102      6         5        0.00
  1102      6         6        0.00
  1102      6         7        0.00
  1102      6         8        0.00
  1102      6         9        0.00
  1102      6        10        0.00
  1102      6        11        0.00
  1102      6        12        0.00
  1102      6        13        0.00
  1102      6        14        0.00
  1102      6        15        0.00
  1102      7         1        0.00
  1102      7         2        0.00
  1102      7         3        0.00
  1102      7         4        0.00
  1102      7         5        0.00
  1102      7         6        0.00
  1102      7         7        0.00
  1102      7         8        0.00
  1102      7         9        0.00
  1102      7        10        0.00
  1102      7        11        0.00
  1102      7        12        0.00
  1102      7        13        0.00
  1102      7        14        0.00
  1102      7        15        0.00
  1102      8         1        0.00
  1102      8         2        0.00
  1102      8         3        0.00
  1102      8         4        0.00
  1102      8         5        0.00
  1102      8         6        0.00
  1102      8         7        0.00
  1102      8         8        0.00
  1102      8         9        0.00
  1102      8        10        0.00
  1102      8        11        0.00
  1102      8        12        0.00
  1102      8        13        0.00
  1102      8        14        0.00
  1102      8        15        0.00
  1102      9         1        0.00
  1102      9         2        0.00
  1102      9         3        0.00
  1102      9         4        0.00
  1102      9         5        0.00
  1102      9         6        0.00
  1102      9         7        0.00
  1102      9         8        0.00
  1102      9         9        0.00
  1102      9        10        0.00
  1102      9        11        0.00
  1102      9        12        0.00
  1102      9        13        0.00
  1102      9        14        0.00
  1102      9        15        0.00
  1102     10         1       32.69
  1102     10         2       32.69
  1102     10         3       32.69
  1102     10         4       32.69
  1102     10         5       32.69
  1102     10         6       32.69
  1102     10         7       32.69
  1102     10         8       32.69
  1102     10         9       32.69
  1102     10        10       32.69
  1102     10        11       32.69
  1102     10        12       32.69
  1102     10        13       32.69
  1102     10        14       32.69
  1102     10        15       32.69
  1102     11         1       21.72
  1102     11         2       22.13
  1102     11         3       23.59
  1102     11         4       22.13
  1102     11         5       17.02
  1102     11         6       17.92
  1102     11         7       25.90
  1102     11         8       25.90
  1102     11         9       25.90
  1102     11        10       25.90
  1102     11        11       16.78
  1102     11        12       18.48
  1102     11        13       25.90
  1102     11        14       25.90
  1102     11        15       17.25
  1102     12         1       19.42
  1102     12         2       19.41
  1102     12         3       19.80
  1102     12         4       19.41
  1102     12         5       19.98
  1102     12         6       19.74
  1102     12         7       19.08
  1102     12         8       19.08
  1102     12         9       19.08
  1102     12        10       19.08
  1102     12        11       19.36
  1102     12        12       19.84
  1102     12        13       19.08
  1102     12        14       19.08
  1102     12        15       20.32
  1105      1         1        0.00
  1105      1         2        0.00
  1105      1         3        0.00
  1105      1         4        0.00
  1105      1         5        0.00
  1105      1         6        0.00
  1105      1         7        0.00
  1105      1         8        0.00
  1105      1         9        0.00
  1105      1        10        0.00
  1105      1        11        0.00
  1105      1        12        0.00
  1105      1        13        0.00
  1105      1        14        0.00
  1105      1        15        0.00
  1105      2         1        0.00
  1105      2         2        0.00
  1105      2         3        0.00
  1105      2         4        0.00
  1105      2         5        0.00
  1105      2         6        0.00
  1105      2         7        0.00
  1105      2         8        0.00
  1105      2         9        0.00
  1105      2        10        0.00
  1105      2        11        0.00
  1105      2        12        0.00
  1105      2        13        0.00
  1105      2        14        0.00
  1105      2        15        0.00
  1105      3         1        0.00
  1105      3         2        0.00
  1105      3         3        0.00
  1105      3         4        0.00
  1105      3         5        0.00
  1105      3         6        0.00
  1105      3         7        0.00
  1105      3         8        0.00
  1105      3         9        0.00
  1105      3        10        0.00
  1105      3        11        0.00
  1105      3        12        0.00
  1105      3        13        0.00
  1105      3        14        0.00
  1105      3        15        0.00
  1105      4         1        0.00
  1105      4         2        0.00
  1105      4         3        0.00
  1105      4         4        0.00
  1105      4         5        0.00
  1105      4         6        0.00
  1105      4         7        0.00
  1105      4         8        0.00
  1105      4         9        0.00
  1105      4        10        0.00
  1105      4        11        0.00
  1105      4        12        0.00
  1105      4        13        0.00
  1105      4        14        0.00
  1105      4        15        0.00
  1105      5         1        0.00
  1105      5         2        0.00
  1105      5         3        0.00
  1105      5         4        0.00
  1105      5         5        0.00
  1105      5         6        0.00
  1105      5         7        0.00
  1105      5         8        0.00
  1105      5         9        0.00
  1105      5        10        0.00
  1105      5        11        0.00
  1105      5        12        0.00
  1105      5        13        0.00
  1105      5        14        0.00
  1105      5        15        0.00
  1105      6         1        0.00
  1105      6         2        0.00
  1105      6         3        0.00
  1105      6         4        0.00
  1105      6         5        0.00
  1105      6         6        0.00
  1105      6         7        0.00
  1105      6         8        0.00
  1105      6         9        0.00
  1105      6        10        0.00
  1105      6        11        0.00
  1105      6        12        0.00
  1105      6        13        0.00
  1105      6        14        0.00
  1105      6        15        0.00
  1105      7         1        0.00
  1105      7         2        0.00
  1105      7         3        0.00
  1105      7         4        0.00
  1105      7         5        0.00
  1105      7         6        0.00
  1105      7         7        0.00
  1105      7         8        0.00
  1105      7         9        0.00
  1105      7        10        0.00
  1105      7        11        0.00
  1105      7        12        0.00
  1105      7        13        0.00
  1105      7        14        0.00
  1105      7        15        0.00
  1105      8         1        8.98
  1105      8         2        8.98
  1105      8         3        8.98
  1105      8         4        8.98
  1105      8         5        8.98
  1105      8         6        8.98
  1105      8         7        8.98
  1105      8         8        8.98
  1105      8         9        8.98
  1105      8        10        8.98
  1105      8        11        8.98
  1105      8        12        8.98
  1105      8        13        8.98
  1105      8        14        8.98
  1105      8        15        8.98
  1105      9         1        9.24
  1105      9         2        9.24
  1105      9         3        9.24
  1105      9         4        9.24
  1105      9         5        9.24
  1105      9         6        9.24
  1105      9         7        9.24
  1105      9         8        9.24
  1105      9         9        9.24
  1105      9        10        9.24
  1105      9        11        9.24
  1105      9        12        9.24
  1105      9        13        9.24
  1105      9        14        9.24
  1105      9        15        9.24
  1105     10         1       22.79
  1105     10         2       23.96
  1105     10         3       23.96
  1105     10         4       21.36
  1105     10         5       23.96
  1105     10         6       21.58
  1105     10         7       19.24
  1105     10         8       23.96
  1105     10         9       19.16
  1105     10        10       16.63
  1105     10        11       21.94
  1105     10        12       18.42
  1105     10        13       23.96
  1105     10        14       16.13
  1105     10        15       23.96
  1105     11         1        9.21
  1105     11         2       18.67
  1105     11         3        7.59
  1105     11         4       18.90
  1105     11         5       18.67
  1105     11         6       18.88
  1105     11         7       14.11
  1105     11         8       18.67
  1105     11         9       19.10
  1105     11        10       17.70
  1105     11        11       18.85
  1105     11        12       19.16
  1105     11        13       18.67
  1105     11        14       18.40
  1105     11        15       18.67
  1105     12         1       11.82
  1105     12         2        6.15
  1105     12         3       11.85
  1105     12         4       11.45
  1105     12         5        8.20
  1105     12         6        7.68
  1105     12         7        9.09
  1105     12         8        5.86
  1105     12         9       10.74
  1105     12        10       11.46
  1105     12        11        8.97
  1105     12        12       11.44
  1105     12        13        6.66
  1105     12        14       11.35
  1105     12        15        7.22
  1108      1         1        0.00
  1108      1         2        0.00
  1108      1         3        0.00
  1108      1         4        0.00
  1108      1         5        0.00
  1108      1         6        0.00
  1108      1         7        0.00
  1108      1         8        0.00
  1108      1         9        0.00
  1108      1        10        0.00
  1108      1        11        0.00
  1108      1        12        0.00
  1108      1        13        0.00
  1108      1        14        0.00
  1108      1        15        0.00
  1108      2         1        0.00
  1108      2         2        0.00
  1108      2         3        0.00
  1108      2         4        0.00
  1108      2         5        0.00
  1108      2         6        0.00
  1108      2         7        0.00
  1108      2         8        0.00
  1108      2         9        0.00
  1108      2        10        0.00
