 Cycle Period  Scenario   Power Gen   #Turbines
  1108      7         5        0.00           0
  1108      7         6        0.00           0
  1108      7         7        0.00           0
  1108      7         8        0.00           0
  1108      7         9        0.00           0
  1108      7        10        0.00           0
  1108      7        11        0.00           0
  1108      7        12        0.00           0
  1108      7        13        0.00           0
  1108      7        14        0.00           0
  1108      7        15        0.00           0
  1108      8         1        0.00           0
  1108      8         2       20.96           2
  1108      8         3       10.48           1
  1108      8         4        0.00           0
  1108      8         5        0.00           0
  1108      8         6       20.96           2
  1108      8         7       20.96           2
  1108      8         8        0.00           0
  1108      8         9       20.96           2
  1108      8        10        0.00           0
  1108      8        11        0.00           0
  1108      8        12        0.00           0
  1108      8        13        0.00           0
  1108      8        14       20.96           2
  1108      8        15        0.00           0
  1108      9         1       67.77           2
  1108      9         2       58.70           2
  1108      9         3       63.54           2
  1108      9         4       46.52           2
  1108      9         5       67.77           2
  1108      9         6       58.70           2
  1108      9         7       58.70           2
  1108      9         8       49.96           2
  1108      9         9       58.70           2
  1108      9        10       49.96           2
  1108      9        11       49.96           2
  1108      9        12       46.52           2
  1108      9        13       46.52           2
  1108      9        14       58.70           2
  1108      9        15       46.52           2
  1108     10         1       58.18           2
  1108     10         2       49.46           2
  1108     10         3       36.85           2
  1108     10         4       64.28           2
  1108     10         5       58.18           2
  1108     10         6       49.46           2
  1108     10         7       49.46           2
  1108     10         8       31.70           1
  1108     10         9       49.46           2
  1108     10        10       63.41           2
  1108     10        11       43.53           2
  1108     10        12       27.83           2
  1108     10        13       64.28           2
  1108     10        14       49.46           2
  1108     10        15       64.28           2
  1108     11         1       46.94           2
  1108     11         2       28.07           2
  1108     11         3       48.28           2
  1108     11         4       52.07           2
  1108     11         5       46.94           2
  1108     11         6       40.07           2
  1108     11         7       40.07           2
  1108     11         8       62.15           2
  1108     11         9       40.07           2
  1108     11        10       51.06           2
  1108     11        11       57.29           2
  1108     11        12       63.41           2
  1108     11        13       52.07           2
  1108     11        14       40.07           2
  1108     11        15       52.07           2
  1108     12         1       24.94           2
  1108     12         2       33.68           2
  1108     12         3       36.39           2
  1108     12         4       39.38           2
  1108     12         5       35.34           2
  1108     12         6       29.92           2
  1108     12         7       29.92           2
  1108     12         8       47.33           2
  1108     12         9       21.35           2
  1108     12        10       38.59           2
  1108     12        11       43.50           2
  1108     12        12       48.32           2
  1108     12        13       39.38           2
  1108     12        14       29.92           2
  1108     12        15       39.38           2
   197      1         1        0.00           0
   197      1         2        0.00           0
   197      1         3        0.00           0
   197      1         4        0.00           0
   197      1         5        0.00           0
   197      1         6        0.00           0
   197      1         7        0.00           0
   197      1         8        0.00           0
   197      1         9        0.00           0
   197      1        10        0.00           0
   197      1        11        0.00           0
   197      1        12        0.00           0
   197      1        13        0.00           0
   197      1        14        0.00           0
   197      1        15        0.00           0
   197      2         1        0.00           0
   197      2         2        0.00           0
   197      2         3        0.00           0
   197      2         4        0.00           0
   197      2         5        0.00           0
   197      2         6        0.00           0
   197      2         7        0.00           0
   197      2         8        0.00           0
   197      2         9        0.00           0
   197      2        10        0.00           0
   197      2        11        0.00           0
   197      2        12        0.00           0
   197      2        13        0.00           0
   197      2        14        0.00           0
   197      2        15        0.00           0
   197      3         1        0.00           0
   197      3         2        0.00           0
   197      3         3        0.00           0
   197      3         4        0.00           0
   197      3         5        0.00           0
   197      3         6        0.00           0
   197      3         7        0.00           0
   197      3         8        0.00           0
   197      3         9        0.00           0
   197      3        10        0.00           0
   197      3        11        0.00           0
   197      3        12        0.00           0
   197      3        13        0.00           0
   197      3        14        0.00           0
   197      3        15        0.00           0
   197      4         1        0.00           0
   197      4         2        0.00           0
   197      4         3        0.00           0
   197      4         4        0.00           0
   197      4         5        0.00           0
   197      4         6        0.00           0
   197      4         7        0.00           0
   197      4         8        0.00           0
   197      4         9        0.00           0
   197      4        10        0.00           0
   197      4        11        0.00           0
   197      4        12        0.00           0
   197      4        13        0.00           0
   197      4        14        0.00           0
   197      4        15        0.00           0
   197      5         1        0.00           0
   197      5         2        0.00           0
   197      5         3        0.00           0
   197      5         4        0.00           0
   197      5         5        0.00           0
   197      5         6        0.00           0
   197      5         7        0.00           0
   197      5         8        4.88           1
   197      5         9        0.00           0
   197      5        10        0.00           0
   197      5        11        0.00           0
   197      5        12        0.00           0
   197      5        13        0.00           0
   197      5        14        0.00           0
   197      5        15        0.00           0
   197      6         1        0.00           0
   197      6         2        0.00           0
   197      6         3        0.00           0
   197      6         4        0.00           0
   197      6         5        0.00           0
   197      6         6        0.00           0
   197      6         7        0.00           0
   197      6         8        0.00           0
   197      6         9        0.00           0
   197      6        10        0.00           0
   197      6        11        0.00           0
   197      6        12        0.00           0
   197      6        13        0.00           0
   197      6        14        0.00           0
   197      6        15        0.00           0
   197      7         1        0.00           0
   197      7         2        0.00           0
   197      7         3       -0.00           0
   197      7         4        0.00           0
   197      7         5        0.00           0
   197      7         6        0.00           0
   197      7         7        0.00           0
   197      7         8        0.00           0
   197      7         9        0.00           0
   197      7        10        0.00           0
   197      7        11        0.00           0
   197      7        12        0.00           0
   197      7        13        0.00           0
   197      7        14        0.00           0
   197      7        15        0.00           0
   197      8         1        0.00           0
   197      8         2        0.00           0
   197      8         3       12.72           1
   197      8         4       12.72           1
   197      8         5        0.00           0
   197      8         6        0.00           0
   197      8         7        0.00           0
   197      8         8        0.00           0
   197      8         9       12.72           1
   197      8        10        0.00           0
   197      8        11        0.00           0
   197      8        12        0.00           0
   197      8        13        0.00           0
   197      8        14        0.00           0
   197      8        15        0.00           0
   197      9         1       82.25           2
   197      9         2       41.13           1
   197      9         3       78.03           2
   197      9         4       78.03           2
   197      9         5       82.25           2
   197      9         6        0.00           0
   197      9         7        0.00           0
   197      9         8       74.26           2
   197      9         9       74.26           2
   197      9        10       82.25           2
   197      9        11        0.00           0
   197      9        12       67.40           2
   197      9        13        0.00           0
   197      9        14       41.13           1
   197      9        15        0.00           0
   197     10         1       51.18           2
   197     10         2       85.21           2
   197     10         3       71.34           2
   197     10         4       71.34           2
   197     10         5       39.87           2
   197     10         6       94.86           2
   197     10         7       94.86           2
   197     10         8       72.36           2
   197     10         9       72.36           2
   197     10        10       75.57           2
   197     10        11       94.86           2
   197     10        12       58.25           2
   197     10        13       94.86           2
   197     10        14       85.21           2
   197     10        15       94.86           2
   197     11         1       65.76           2
   197     11         2       76.26           2
   197     11         3       62.22           2
   197     11         4       62.22           2
   197     11         5       75.30           2
   197     11         6       85.91           2
   197     11         7       85.91           2
   197     11         8       63.41           2
   197     11         9       63.41           2
   197     11        10       66.61           2
   197     11        11       85.91           2
   197     11        12       75.30           2
   197     11        13       85.91           2
   197     11        14       76.26           2
   197     11        15       68.58           2
   197     12         1       63.41           2
   197     12         2       64.36           2
   197     12         3       48.80           2
   197     12         4       48.80           2
   197     12         5       63.41           2
   197     12         6       74.01           2
   197     12         7       74.01           2
   197     12         8       49.73           2
   197     12         9       49.73           2
   197     12        10       53.41           2
   197     12        11       74.01           2
   197     12        12       63.41           2
   197     12        13       56.68           2
   197     12        14       64.36           2
   197     12        15       78.73           2
   648      1         1        0.00           0
   648      1         2        0.00           0
   648      1         3        0.00           0
   648      1         4        0.00           0
   648      1         5        0.00           0
   648      1         6        0.00           0
   648      1         7        0.00           0
   648      1         8        0.00           0
   648      1         9        0.00           0
   648      1        10        0.00           0
   648      1        11        0.00           0
   648      1        12        0.00           0
   648      1        13        0.00           0
   648      1        14        0.00           0
   648      1        15        0.00           0
   648      2         1        0.00           0
   648      2         2        0.00           0
   648      2         3        0.00           0
   648      2         4        0.00           0
   648      2         5        0.00           0
   648      2         6        0.00           0
   648      2         7        0.00           0
   648      2         8        0.00           0
   648      2         9        0.00           0
   648      2        10        0.00           0
   648      2        11        0.00           0
   648      2        12        0.00           0
   648      2        13        0.00           0
   648      2        14        0.00           0
   648      2        15        0.00           0
   648      3         1        0.00           0
   648      3         2        0.00           0
   648      3         3        0.00           0
   648      3         4        0.00           0
   648      3         5        0.00           0
   648      3         6        0.00           0
   648      3         7        0.00           0
   648      3         8        0.00           0
   648      3         9        0.00           0
   648      3        10        0.00           0
   648      3        11        0.00           0
   648      3        12        0.00           0
   648      3        13        0.00           0
   648      3        14        0.00           0
   648      3        15        0.00           0
   648      4         1        0.00           0
   648      4         2        0.00           0
   648      4         3        0.00           0
   648      4         4        0.00           0
   648      4         5        0.00           0
   648      4         6        0.00           0
   648      4         7        0.00           0
   648      4         8        0.00           0
   648      4         9        0.00           0
   648      4        10        0.00           0
   648      4        11        0.00           0
   648      4        12        0.00           0
   648      4        13        0.00           0
   648      4        14        0.00           0
   648      4        15        0.00           0
   648      5         1        0.00           0
   648      5         2        0.00           0
   648      5         3        0.00           0
   648      5         4        0.00           0
   648      5         5        0.00           0
   648      5         6        0.00           0
   648      5         7        0.00           0
   648      5         8        0.00           0
   648      5         9        0.00           0
   648      5        10        0.00           0
   648      5        11        0.00           0
   648      5        12        0.00           0
   648      5        13        0.00           0
   648      5        14        0.00           0
   648      5        15        0.00           0
   648      6         1        0.00           0
   648      6         2        0.00           0
   648      6         3        0.00           0
   648      6         4        0.00           0
   648      6         5        0.00           0
   648      6         6        0.00           0
   648      6         7        0.00           0
   648      6         8        0.00           0
   648      6         9        0.00           0
   648      6        10        0.00           0
   648      6        11        0.00           0
   648      6        12        0.00           0
   648      6        13        0.00           0
   648      6        14        0.00           0
   648      6        15        0.00           0
   648      7         1        0.00           0
   648      7         2        0.00           0
   648      7         3        0.00           0
   648      7         4        0.00           0
   648      7         5        0.00           0
   648      7         6        0.00           0
   648      7         7        0.00           0
   648      7         8        0.00           0
   648      7         9        0.00           0
   648      7        10        0.00           0
   648      7        11        0.00           0
   648      7        12        0.00           0
   648      7        13        0.00           0
   648      7        14        0.00           0
   648      7        15        0.00           0
   648      8         1        0.00           0
   648      8         2        0.00           0
   648      8         3        0.00           0
   648      8         4        0.00           0
   648      8         5        0.00           0
   648      8         6        0.00           0
   648      8         7        0.00           0
   648      8         8        0.00           0
   648      8         9        0.00           0
   648      8        10        0.00           0
   648      8        11        0.00           0
   648      8        12        0.00           0
   648      8        13        0.00           0
   648      8        14        0.00           0
   648      8        15        0.00           0
   648      9         1        0.00           0
   648      9         2        0.00           0
   648      9         3        0.00           0
   648      9         4        0.00           0
   648      9         5        0.00           0
   648      9         6        0.00           0
   648      9         7        0.00           0
   648      9         8        0.00           0
   648      9         9        0.00           0
   648      9        10        0.00           0
   648      9        11        0.00           0
   648      9        12        0.00           0
   648      9        13        0.00           0
   648      9        14        0.00           0
   648      9        15        0.00           0
   648     10         1        0.00           0
   648     10         2        0.00           0
   648     10         3        0.00           0
   648     10         4        0.00           0
   648     10         5        0.00           0
   648     10         6        0.00           0
   648     10         7        0.00           0
   648     10         8        0.00           0
   648     10         9        0.00           0
   648     10        10        0.00           0
   648     10        11        0.00           0
   648     10        12        0.00           0
   648     10        13        0.00           0
   648     10        14        0.00           0
   648     10        15        0.00           0
   648     11         1        0.00           0
   648     11         2        0.00           0
   648     11         3        0.00           0
   648     11         4        0.00           0
   648     11         5        0.00           0
   648     11         6        0.00           0
   648     11         7        0.00           0
   648     11         8        0.00           0
   648     11         9        0.00           0
   648     11        10        0.00           0
   648     11        11        0.00           0
   648     11        12        0.00           0
   648     11        13        0.00           0
   648     11        14        0.00           0
   648     11        15        0.00           0
   648     12         1        0.00           0
   648     12         2        0.00           0
   648     12         3        0.00           0
   648     12         4        0.00           0
   648     12         5        0.00           0
   648     12         6        0.00           0
   648     12         7        0.00           0
   648     12         8        0.00           0
   648     12         9        0.00           0
   648     12        10        0.00           0
   648     12        11        0.00           0
   648     12        12        0.00           0
   648     12        13        0.00           0
   648     12        14        0.00           0
   648     12        15        0.00           0
  1111      1         1        0.00           0
  1111      1         2        0.00           0
  1111      1         3        0.00           0
  1111      1         4        0.00           0
  1111      1         5        0.00           0
  1111      1         6        0.00           0
  1111      1         7        0.00           0
  1111      1         8        0.00           0
  1111      1         9        0.00           0
  1111      1        10        0.00           0
  1111      1        11        0.00           0
  1111      1        12        0.00           0
  1111      1        13        0.00           0
  1111      1        14        0.00           0
  1111      1        15        0.00           0
  1111      2         1        0.00           0
  1111      2         2        0.00           0
  1111      2         3        0.00           0
  1111      2         4        0.00           0
  1111      2         5        0.00           0
  1111      2         6        0.00           0
  1111      2         7        0.00           0
  1111      2         8        0.00           0
  1111      2         9        0.00           0
  1111      2        10        0.00           0
  1111      2        11        0.00           0
  1111      2        12        0.00           0
  1111      2        13        0.00           0
  1111      2        14        0.00           0
  1111      2        15        0.00           0
  1111      3         1        0.00           0
  1111      3         2        0.00           0
  1111      3         3        0.00           0
  1111      3         4        0.00           0
  1111      3         5        0.00           0
  1111      3         6        0.00           0
  1111      3         7        0.00           0
  1111      3         8        0.00           0
  1111      3         9        0.00           0
  1111      3        10        0.00           0
  1111      3        11        0.00           0
  1111      3        12        0.00           0
  1111      3        13        0.00           0
  1111      3        14        0.00           0
  1111      3        15        0.00           0
  1111      4         1        0.00           0
  1111      4         2        0.00           0
  1111      4         3        0.00           0
  1111      4         4        0.00           0
  1111      4         5        0.00           0
  1111      4         6        0.00           0
  1111      4         7        0.00           0
  1111      4         8        0.00           0
  1111      4         9        0.00           0
  1111      4        10        0.00           0
  1111      4        11        0.00           0
  1111      4        12        0.00           0
  1111      4        13        0.00           0
  1111      4        14        0.00           0
  1111      4        15        0.00           0
  1111      5         1        0.00           0
  1111      5         2        0.00           0
  1111      5         3        0.00           0
  1111      5         4        0.00           0
  1111      5         5        0.00           0
  1111      5         6        0.00           0
  1111      5         7        0.00           0
  1111      5         8        0.00           0
  1111      5         9        0.00           0
  1111      5        10        0.00           0
  1111      5        11        0.00           0
  1111      5        12        0.00           0
  1111      5        13        0.00           0
  1111      5        14        0.00           0
  1111      5        15        0.00           0
  1111      6         1        0.00           0
  1111      6         2        0.00           0
  1111      6         3        0.00           0
  1111      6         4        0.00           0
  1111      6         5        0.00           0
  1111      6         6        0.00           0
  1111      6         7        0.00           0
  1111      6         8        0.00           0
  1111      6         9        0.00           0
  1111      6        10        0.00           0
  1111      6        11        0.00           0
  1111      6        12        0.00           0
  1111      6        13        0.00           0
  1111      6        14        0.00           0
  1111      6        15        0.00           0
  1111      7         1        0.00           0
  1111      7         2        0.00           0
  1111      7         3        0.00           0
  1111      7         4        0.00           0
  1111      7         5        0.00           0
  1111      7         6        0.00           0
  1111      7         7        0.00           0
  1111      7         8        9.76           1
  1111      7         9        0.00           0
  1111      7        10        0.00           0
  1111      7        11        0.00           0
  1111      7        12        0.00           0
  1111      7        13        0.00           0
  1111      7        14        9.76           1
  1111      7        15        0.00           0
  1111      8         1        0.00           0
  1111      8         2       57.65           2
  1111      8         3        0.00           0
  1111      8         4       12.43           1
  1111      8         5        0.00           0
  1111      8         6        0.00           0
  1111      8         7        0.00           0
  1111      8         8        0.00           0
  1111      8         9       30.79           2
  1111      8        10        0.00           0
  1111      8        11        0.00           0
  1111      8        12        0.00           0
  1111      8        13        0.00           0
  1111      8        14       23.28           2
  1111      8        15       20.13           1
  1111      9         1       14.99           1
  1111      9         2       11.83           1
  1111      9         3        0.00           0
  1111      9         4       66.24           2
  1111      9         5        0.00           0
  1111      9         6       14.99           1
  1111      9         7       40.19           1
  1111      9         8       66.24           2
  1111      9         9       70.38           2
  1111      9        10       14.99           1
  1111      9        11       14.99           1
  1111      9        12       40.19           1
  1111      9        13        0.00           0
  1111      9        14       57.84           2
  1111      9        15       50.91           2
  1111     10         1       41.37           1
  1111     10         2       67.50           2
  1111     10         3       77.29           2
  1111     10         4       71.88           2
  1111     10         5       92.70           2
  1111     10         6       41.37           1
  1111     10         7       77.14           2
  1111     10         8       71.88           2
  1111     10         9       63.41           2
  1111     10        10       82.74           2
  1111     10        11       41.37           1
  1111     10        12       83.05           2
